AÑO,MES,FECHA,PESO NETO T.M.,% VERDES,% MADUROS,% SMADUROS,% ESCOBAJO,TOTAL,FRUTO SUELTO K.G.,% IMPUREZAS,% PEDUNCULO,% MALFORMADO,PLANTACION
2022,Agosto,2022-08-30,162.91,0.009010339734121122,0.8680945347119645,0.1193500738552437,0.003545051698670606,1,0.0,0.0,0.007533234859675036,0.001772525849335303,Palmawasi
2022,Agosto,2022-08-31,208.24,0.009064982684864534,0.8721735587696069,0.1150947239763699,0.003666734569158688,1,0.0,0.0,0.008555713994703605,0.003157465878997759,Palmawasi
2022,Setiembre,2022-09-01,160.04,0.00768409818569904,0.8787620064034152,0.1109925293489861,0.00256136606189968,1,0.0,0.0,0.006083244397011739,0,Palmawasi
2022,Setiembre,2022-09-02,135.05,0.006744487678339818,0.878988326848249,0.1118028534370947,0.002464332036316472,1,0.0,0.0,0.005836575875486381,0,Palmawasi
2022,Setiembre,2022-09-03,129.3,0.008109965635738832,0.8806872852233677,0.1092783505154639,0.001924398625429553,1,0.0,0.0,0.006323024054982817,0,Palmawasi
2022,Setiembre,2022-09-05,73.71000000000001,0.008841099163679809,0.8747909199522103,0.1130227001194743,0.003345280764635603,1,0.0,0.0,0.006451612903225806,0,Palmawasi
2022,Setiembre,2022-09-06,167.83,0.009225310467179185,0.8728562980484919,0.1137788290952099,0.004139562389118865,1,0.0004170887207293094,0.0,0.008160851567120047,0.02826729745712596,Palmawasi
2022,Setiembre,2022-09-07,185.8,0.008491508491508492,0.8742257742257742,0.1137862137862138,0.003496503496503497,1,0.0,0.0,0.006493506493506493,0,Palmawasi
2022,Setiembre,2022-09-08,118.36,0.00986159169550173,0.8816608996539793,0.1070934256055363,0.001384083044982699,1,0.0,0.0,0.007785467128027681,0,Palmawasi
2022,Setiembre,2022-09-09,208.29,0.009151414309484194,0.8791181364392678,0.1083194675540765,0.003410981697171381,1,0.0,0.0,0.0064891846921797,0,Palmawasi
2022,Setiembre,2022-09-10,114.71,0.008576755748912368,0.8765692977004351,0.1117464263517713,0.003107520198881293,1,0.0,0.0,0.007706650093225607,0,Palmawasi
2022,Setiembre,2022-09-12,137.27,0.008984615384615384,0.8797538461538461,0.1081846153846154,0.003076923076923077,1,0.0,0.0,0.0064,0,Palmawasi
2022,Setiembre,2022-09-13,126.08,0.0077502691065662,0.8860064585575887,0.1043057050592034,0.00193756727664155,1,0.0,0.0,0.005059203444564047,0.0002152852529601723,Palmawasi
2022,Setiembre,2022-09-14,118.87,0.009573672400897532,0.8773373223635004,0.1102468212415856,0.002842183994016455,1,0.0,0.0,0.006881077038145101,0.05205684367988033,Palmawasi
2022,Setiembre,2022-09-15,169.62,0.008059023836549375,0.8796821793416573,0.1105561861520999,0.00170261066969353,1,0.0,0.0,0.005561861520998865,0,Palmawasi
2022,Setiembre,2022-09-16,146.33,0.00730593607305936,0.873972602739726,0.1155251141552511,0.003196347031963471,1,0.0,0.0,0.006735159817351598,0.008561643835616438,Palmawasi
2022,Setiembre,2022-09-17,143.62,0.009098164405426976,0.8697525937749402,0.1193934557063049,0.001755786113328013,1,0.0,0.0,0.007980845969672785,0,Palmawasi
2022,Setiembre,2022-09-19,104.2,0.01106382978723404,0.87177304964539,0.1154609929078014,0.001702127659574468,1,0.0,0.0,0.00851063829787234,0,Palmawasi
2022,Setiembre,2022-09-20,143.22,0.009712960278341549,0.8746013337199188,0.113221223543056,0.002464482458683677,1,0.0,0.0,0.008408234270803132,0.034067845752392,Palmawasi
2022,Setiembre,2022-09-21,201.11,0.009152215799614644,0.8745664739884393,0.1141618497109827,0.002119460500963391,1,0.0,0.0,0.005973025048169557,0.00606936416184971,Palmawasi
2022,Setiembre,2022-09-22,170.09,0.007576601671309192,0.8725348189415043,0.1166573816155989,0.003231197771587743,1,0.0,0.0,0.007242339832869081,0.02874651810584958,Palmawasi
2022,Setiembre,2022-09-23,219.74,0.009915254237288135,0.8669491525423728,0.1189830508474576,0.004152542372881356,1,0.0,0.0,0.008389830508474576,0.005,Palmawasi
2022,Setiembre,2022-09-24,195.52,0.007342143906020558,0.8675477239353891,0.1203132648066569,0.004796867351933431,1,0.0,0.0,0.007244248653940284,0.0008810572687224669,Palmawasi
2022,Setiembre,2022-09-25,19.72,-,-,-,-,-,0.0,0.0,-,-,Palmawasi
2022,Setiembre,2022-09-26,150.36,0.006060606060606061,0.8766798418972332,0.1131752305665349,0.004084321475625824,1,0.0,0.0,0.008036890645586298,0.007905138339920948,Palmawasi
2022,Setiembre,2022-09-27,124.58,0.01203501094091904,0.885339168490153,0.09737417943107221,0.00525164113785558,1,0.0,0.0,0.006783369803063457,0.04245076586433261,Palmawasi
2022,Setiembre,2022-09-28,86.84,0.00631578947368421,0.8811483253588517,0.1058373205741627,0.006698564593301435,1,0.0,0.0,0.004593301435406699,0.02277511961722488,Palmawasi
2022,Setiembre,2022-09-29,126.28,0.006199021207177814,0.8849918433931484,0.1061990212071778,0.002610114192495922,1,0.0,0.0,0.006362153344208809,0.06460032626427406,Palmawasi
2022,Setiembre,2022-09-30,130.51,0.008823529411764706,0.8833333333333332,0.1056862745098039,0.002156862745098039,1,0.0,0.0,0.01294117647058824,0.0288235294117647,Palmawasi
2022,Octubre,2022-10-01,117.9,0.004891684136967156,0.8673654786862334,0.123130677847659,0.004612159329140462,1,0.0,0.0,0.008245981830887492,0.01677148846960168,Palmawasi
2022,Octubre,2022-10-03,70.10000000000001,0.009554140127388535,0.869108280254777,0.1178343949044586,0.003503184713375796,1,0.0,0.0,0.005095541401273885,0,Palmawasi
2022,Octubre,2022-10-04,94.03,0.008289241622574956,0.8703703703703703,0.1162257495590829,0.005114638447971782,1,0.0,0.0,0.01075837742504409,0.03703703703703703,Palmawasi
2022,Octubre,2022-10-05,114.53,0.007207207207207207,0.8818018018018017,0.1081081081081081,0.002882882882882883,1,0.0,0.0,0.005045045045045045,0.02972972972972973,Palmawasi
2022,Octubre,2022-10-06,173.37,0.00703125,0.875390625,0.1140625,0.003515625,1,0.0,0.0,0.006510416666666668,0,Palmawasi
2022,Octubre,2022-10-07,191.52,0.0089198606271777,0.8734494773519165,0.1147038327526132,0.002926829268292683,1,0.0,0.0,0.007665505226480836,0.00627177700348432,Palmawasi
2022,Octubre,2022-10-08,142.93,0.00734744707347447,0.8780821917808219,0.1105853051058531,0.00398505603985056,1,0.0,0.0,0.00884184308841843,0.0273972602739726,Palmawasi
2022,Octubre,2022-10-10,114.7,0.005095541401273885,0.8713375796178344,0.1189490445859873,0.004617834394904458,1,0.0,0.0,0.007643312101910827,0,Palmawasi
2022,Octubre,2022-10-11,151.35,0.006209386281588448,0.8727797833935018,0.1165342960288809,0.004476534296028881,1,0.0,0.0,0.008808664259927797,0.004043321299638989,Palmawasi
2022,Octubre,2022-10-12,157.47,0.006896551724137932,0.8873129472999349,0.1024072869225764,0.003383214053350683,1,0.0,0.0,0.005855562784645413,0,Palmawasi
2022,Octubre,2022-10-13,125.98,0.007759882869692533,0.8775988286969253,0.1121522693997072,0.002489019033674963,1,0.0,0.0,0.007174231332357246,0.0109809663250366,Palmawasi
2022,Octubre,2022-10-14,180.94,0.005602536997885835,0.8801268498942918,0.1112050739957717,0.00306553911205074,1,0.0,0.0,0.004862579281183933,0.002959830866807611,Palmawasi
2022,Octubre,2022-10-15,114.23,0.00542043085476025,0.8883947185545518,0.1025712300208478,0.003613620569840167,1,0.0,0.0,0.006671299513551077,0,Palmawasi
2022,Octubre,2022-10-17,79.55,0.006157635467980296,0.8837438423645321,0.1059113300492611,0.004187192118226601,1,0.0,0.0,0.005911330049261084,0,Palmawasi
2022,Octubre,2022-10-18,106.98,0.006550218340611353,0.8809315866084425,0.1104803493449782,0.002037845705967977,1,0.0,0.0,0.004949053857350801,0.00480349344978166,Palmawasi
2022,Octubre,2022-10-19,177.57,0.006690140845070421,0.8835680751173709,0.1063380281690141,0.003403755868544601,1,0.0,0.0,0.005868544600938967,0,Palmawasi
2022,Octubre,2022-10-20,147.5,0.005650382577987051,0.8818128310771042,0.1090052972336669,0.003531489111241906,1,0.0,0.0,0.004826368452030606,0.02942907592701589,Palmawasi
2022,Octubre,2022-10-21,156.52,0.006676342525399128,0.8769230769230769,0.1134978229317852,0.002902757619738752,1,0.0,0.0,0.007402031930333816,0,Palmawasi
2022,Octubre,2022-10-22,211.51,0.006559405940594059,0.8720297029702971,0.1170792079207921,0.004331683168316832,1,0.0,0.0,0.008044554455445545,0,Palmawasi
2022,Octubre,2022-10-24,131.16,0.004568527918781726,0.8749576988155668,0.1164128595600677,0.004060913705583757,1,0.0,0.0,0.00727580372250423,0,Palmawasi
2022,Octubre,2022-10-25,133.08,0.006145251396648045,0.8842458100558659,0.106927374301676,0.002681564245810056,1,0.0,0.0,0.004916201117318436,0,Palmawasi
2022,Octubre,2022-10-26,156.14,0.004994903160040775,0.8766564729867482,0.1137614678899082,0.004587155963302753,1,0.0,0.0,0.006218144750254842,0,Palmawasi
2022,Octubre,2022-10-27,153.02,0.004885496183206107,0.8778625954198473,0.1119083969465649,0.005343511450381679,1,0.0,0.0,0.005954198473282442,0,Palmawasi
2022,Octubre,2022-10-28,183.48,0.006598984771573604,0.8851522842639594,0.1054568527918782,0.002791878172588832,1,0.0,0.0,0.004568527918781726,0,Palmawasi
2022,Octubre,2022-10-29,96.79,0.004948453608247422,0.8775257731958763,0.1127835051546392,0.004742268041237114,1,0.0,0.0,0.006804123711340206,0,Palmawasi
2022,Octubre,2022-10-31,134.74,0.007113821138211382,0.8747967479674796,0.1150406504065041,0.003048780487804878,1,0.0,0.0,0.007113821138211382,0,Palmawasi
2022,Noviembre,2022-11-01,155.54,0.007209175314036046,0.8817039868924085,0.1091206990715456,0.00196613872200983,1,0.0,0.0,0.006772255598033861,0.02184598580010923,Palmawasi
2022,Noviembre,2022-11-02,161.28,0.006824512534818941,0.88008356545961,0.1096100278551532,0.003481894150417827,1,0.0,0.0,0.005153203342618384,0,Palmawasi
2022,Noviembre,2022-11-03,160.66,0.007803650094398994,0.8781623662680932,0.1112649465072372,0.002769037130270611,1,0.0,0.0,0.006167400881057269,0,Palmawasi
2022,Noviembre,2022-11-04,206.8,0.006094702297233943,0.8780121894045945,0.1132676980778246,0.002625410220346929,1,0.0,0.0,0.005625879043600563,0.007969995311767463,Palmawasi
2022,Noviembre,2022-11-05,132.01,0.006341463414634147,0.8770731707317073,0.1158536585365854,0.0007317073170731707,1,0.0,0.0,0.004390243902439025,0,Palmawasi
2022,Noviembre,2022-11-07,105.04,0.004777070063694267,0.871656050955414,0.1219745222929936,0.001592356687898089,1,0.0,0.0,0.005414012738853503,0,Palmawasi
2022,Noviembre,2022-11-08,129.53,0.00951683748169839,0.8811127379209371,0.1051244509516838,0.00424597364568082,1,0.0,0.0,0.004392386530014641,0.02093704245973646,Palmawasi
2022,Noviembre,2022-11-09,106.92,0.007281553398058253,0.8762135922330098,0.1147249190938511,0.001779935275080906,1,0.0,0.0,0.003883495145631067,0,Palmawasi
2022,Noviembre,2022-11-10,118.25,0.006234718826405868,0.8779951100244497,0.1140586797066015,0.001711491442542787,1,0.0,0.0,0.003667481662591687,0,Palmawasi
2022,Noviembre,2022-11-11,167.58,0.006111111111111111,0.777,0.214,0.002888888888888889,1,0.0,0.0,0.005777777777777778,0,Palmawasi
2022,Noviembre,2022-11-12,137.98,0.007612456747404845,0.8610380622837371,0.1284429065743945,0.002906574394463668,1,0.0,0.0,0.004705882352941176,0,Palmawasi
2022,Noviembre,2022-11-13,12.31,-,-,-,-,-,0.0,0.0,-,-,Palmawasi
2022,Noviembre,2022-11-14,107.27,0.004692556634304207,0.8815533980582524,0.1093851132686084,0.004368932038834952,1,0.0,0.0,0.005663430420711974,0.00598705501618123,Palmawasi
2022,Noviembre,2022-11-15,91.79,0.006413301662707839,0.8676959619952495,0.1232779097387173,0.002612826603325416,1,0.0,0.0,0.003087885985748219,0,Palmawasi
2022,Noviembre,2022-11-16,142.82,0.004902667627974045,0.877577505407354,0.1147801009372747,0.00273972602739726,1,0.0,0.0,0.003028118240807498,0,Palmawasi
2022,Noviembre,2022-11-17,160.51,0.004852459016393443,0.872655737704918,0.1186885245901639,0.00380327868852459,1,0.0,0.0,0.005114754098360656,0,Palmawasi
2022,Noviembre,2022-11-18,198.15,0.006392694063926942,0.8799086757990867,0.1115296803652968,0.002168949771689498,1,0.0,0.0,0.003881278538812785,0,Palmawasi
2022,Noviembre,2022-11-19,188.48,0.006246634356488962,0.8840064620355412,0.1065158858373721,0.003231017770597738,1,0.0,0.0,0.004846526655896607,0,Palmawasi
2022,Noviembre,2022-11-21,180.75,0.007246376811594203,0.8839262187088274,0.1060606060606061,0.002766798418972332,1,0.0,0.0,0.005928853754940712,0,Palmawasi
2022,Noviembre,2022-11-22,120.95,0.004595588235294118,0.8898897058823529,0.1033088235294118,0.002205882352941176,1,0.0,0.0,0.002757352941176471,0,Palmawasi
2022,Noviembre,2022-11-23,149.41,0.006725146198830409,0.8809941520467837,0.1084795321637427,0.003801169590643275,1,0.0,0.0,0.005409356725146199,0,Palmawasi
2022,Noviembre,2022-11-24,211.29,0.004867256637168142,0.8826548672566372,0.1088495575221239,0.003628318584070797,1,0.0,0.0,0.004867256637168142,0,Palmawasi
2022,Noviembre,2022-11-25,284.9,0.007497656982193065,0.884817244611059,0.1052483598875351,0.002436738519212746,1,0.0,0.0,0.004873477038425492,0.002436738519212746,Palmawasi
2022,Noviembre,2022-11-26,235.19,0.005680473372781065,0.8857988165680474,0.1053254437869822,0.003195266272189349,1,0.0,0.0,0.005088757396449704,0,Palmawasi
2022,Noviembre,2022-11-28,125.84,0.006254886630179829,0.8855355746677092,0.1066458170445661,0.001563721657544957,1,0.0,0.0,0.003752931978107897,0,Palmawasi
2022,Noviembre,2022-11-29,163.61,0.005980066445182724,0.8908970099667775,0.1007308970099668,0.00239202657807309,1,0.0,0.0,0.004651162790697674,0,Palmawasi
2022,Noviembre,2022-11-30,160.24,0.006231454005934717,0.8832344213649852,0.1077151335311573,0.002818991097922849,1,0.0,0.0,0.002967359050445104,0,Palmawasi
2022,Diciembre,2022-12-01,193.22,0.006521739130434783,0.8823529411764706,0.108695652173913,0.002429667519181586,1,0.0,0.0,0.003836317135549872,0,Palmawasi
2022,Diciembre,2022-12-02,148.64,0.006684491978609625,0.8938502673796791,0.09759358288770054,0.001871657754010695,1,0.0,0.0,0.004679144385026738,0,Palmawasi
2022,Diciembre,2022-12-03,142.76,0.006108897742363878,0.8798140770252324,0.1110225763612218,0.003054448871181939,1,0.0,0.0,0.004780876494023904,0,Palmawasi
2022,Diciembre,2022-12-05,117.98,0.004938271604938272,0.8844135802469136,0.1067901234567901,0.003858024691358024,1,0.0,0.0,0.004629629629629629,0,Palmawasi
2022,Diciembre,2022-12-06,124.51,0.005551700208188758,0.8866065232477447,0.10617626648161,0.001665510062456628,1,0.0,0.0,0.004302567661346287,0,Palmawasi
2022,Diciembre,2022-12-07,103.15,0.005786618444846292,0.8786618444846293,0.1121157323688969,0.003435804701627486,1,0.0,0.0,0.005605786618444846,0,Palmawasi
2022,Diciembre,2022-12-08,102.0,0.00562429696287964,0.8863892013498313,0.1057367829021372,0.002249718785151856,1,0.0,0.0,0.005174353205849269,0,Palmawasi
2022,Diciembre,2022-12-09,171.04,0.005220417633410673,0.8825986078886311,0.1095127610208817,0.002668213457076566,1,0.0,0.0,0.005684454756380511,0,Palmawasi
2022,Diciembre,2022-12-10,158.34,0.004362194315928619,0.8806345009914078,0.1123595505617977,0.002643754130865829,1,0.0,0.0,0.005023132848645076,0,Palmawasi
2022,Diciembre,2022-12-12,112.72,0.004820478723404255,0.8882978723404256,0.1042220744680851,0.002659574468085106,1,0.0,0.0,0.004155585106382979,0.006648936170212765,Palmawasi
2022,Diciembre,2022-12-13,117.99,0.004772902232486528,0.886682063125481,0.1056197074672825,0.002925327174749807,1,0.0,0.0,0.005542725173210162,0,Palmawasi
2022,Diciembre,2022-12-14,188.86,0.005899035734543392,0.8808848553601815,0.1104934770277935,0.002722631877481565,1,0.0,0.0,0.004197390811117413,0,Palmawasi
2022,Diciembre,2022-12-15,259.82,0.006435006435006435,0.8821106821106821,0.1081939081939082,0.00326040326040326,1,0.0,0.0,0.004633204633204633,0,Palmawasi
2022,Diciembre,2022-12-16,210.81,0.006591244466305952,0.8861780619773734,0.105853418593212,0.001377274963108706,1,0.0,0.0,0.004131824889326119,0,Palmawasi
2022,Diciembre,2022-12-17,113.84,0.005708245243128964,0.8805496828752643,0.1120507399577167,0.001691331923890063,1,0.0,0.0,0.003805496828752643,0,Palmawasi
2022,Diciembre,2022-12-19,131.92,0.006089965397923875,0.8710034602076124,0.1193079584775086,0.003598615916955017,1,0.0,0.0,0.004429065743944637,0,Palmawasi
2022,Diciembre,2022-12-20,128.06,0.005349182763744428,0.8843982169390786,0.1071322436849926,0.003120356612184249,1,0.0,0.0,0.005200594353640416,0,Palmawasi
2022,Diciembre,2022-12-21,149.66,0.00555247084952804,0.8860632981676846,0.1064963908939478,0.001887840088839534,1,0.0,0.0,0.00410882842865075,0,Palmawasi
2022,Diciembre,2022-12-22,111.04,0.005692599620493359,0.8938646426312461,0.09879822896900696,0.001644528779253637,1,0.0,0.0,0.003289057558507274,0,Palmawasi
2022,Diciembre,2022-12-23,198.38,0.00695754716981132,0.8882075471698113,0.1027122641509434,0.002122641509433962,1,0.0,0.0,0.005424528301886792,0,Palmawasi
2022,Diciembre,2022-12-24,118.53,0.007342143906020558,0.8872246696035242,0.103230543318649,0.002202643171806168,1,0.0,0.0,0.005433186490455213,0.005580029368575624,Palmawasi
2022,Diciembre,2022-12-26,62.07,0.00576271186440678,0.8864406779661017,0.104406779661017,0.003389830508474576,1,0.0,0.0,0.005084745762711864,0,Palmawasi
2022,Diciembre,2022-12-27,146.09,0.006238964096527369,0.8872277810476752,0.103708063566804,0.002825191288993526,1,0.0,0.0,0.004708652148322542,0,Palmawasi
2022,Diciembre,2022-12-28,184.8,0.005436893203883495,0.8977669902912622,0.0945631067961165,0.002233009708737864,1,0.0,0.0,0.003592233009708738,0,Palmawasi
2022,Diciembre,2022-12-29,151.19,0.007225630538513974,0.8947511929107022,0.09597818677573279,0.002044989775051125,1,0.0,0.0,0.004771642808452625,0,Palmawasi
2022,Diciembre,2022-12-30,250.21,0.004970178926441352,0.8922465208747515,0.1006626905235255,0.002120609675281643,1,0.0,0.0,0.004572564612326043,0,Palmawasi
2022,Diciembre,2022-12-31,111.35,0.006171648987463839,0.8941176470588236,0.09778206364513019,0.001928640308582449,1,0.0,0.0,0.004435872709739634,0,Palmawasi
2024,Enero,2024-01-02,198.59,0.002011336624611446,0.9720241360394953,0.02596452733589322,0,1,0.002940732161740269,0.0,0.003474126897056135,0.01151947339550192,Nuevo Horizonte
2024,Enero,2024-01-03,252.48,0.002348993288590604,0.9763422818791946,0.02046979865771812,0.0008389261744966443,1,0.002217997465145754,0.0,0.00151006711409396,0.01208053691275168,Nuevo Horizonte
2024,Enero,2024-01-04,279.98,0.002432741843159702,0.9702346880366343,0.02633085289066972,0.001001717229536348,1,0.003946710479319952,0.0,0.001144819690898683,0.0137378362907842,Nuevo Horizonte
2024,Enero,2024-01-05,286.39,0.003057213568204979,0.9751055466589024,0.02052700538651914,0.001310234386373562,1,0.002032193861517511,0.0,0.0008734895909157083,0.01572281263648275,Nuevo Horizonte
2024,Enero,2024-01-06,222.22,0.002402795980777632,0.9775010921799913,0.0200961118392311,0,1,0.001215012150121501,0.0,0.001310615989515072,0.01397990388816077,Nuevo Horizonte
2024,Enero,2024-01-07,33.91,0.001479289940828402,0.9807692307692307,0.01775147928994083,0,1,0.0008846947803007962,0.0,0,0.02662721893491124,Nuevo Horizonte
2024,Enero,2024-01-08,208.27,0.002787240631774543,0.9727469804893156,0.02353669866831836,0.0009290802105915144,1,0.002789648053008114,0.0,0.001393620315887272,0.0130071229482812,Nuevo Horizonte
2024,Enero,2024-01-09,262.15,0.002526753864447087,0.9738406658739596,0.02259215219976219,0.001040428061831153,1,0.002067518596223536,0.0,0.001040428061831153,0.01352556480380499,Nuevo Horizonte
2024,Enero,2024-01-10,242.48,0.002600104004160166,0.9724388975559022,0.02392095683827353,0.001040041601664067,1,0.002573408116133289,0.0,0.002080083203328133,0.01109377708441671,Nuevo Horizonte
2024,Enero,2024-01-11,206.21,0.0017825311942959,0.9718756189344424,0.02634184987126164,0,1,0.001833082779690607,0.0,0.001584472172707467,0.01089324618736384,Nuevo Horizonte
2024,Enero,2024-01-12,204.78,0.00389833151411196,0.9705286137533136,0.02494932169031654,0.0006237330422579137,1,0.003149721652505127,0.0,0.002494932169031655,0.01496959301418993,Nuevo Horizonte
2024,Enero,2024-01-13,182.09,0.00149508756941478,0.9733020076890216,0.02477573686458778,0.0004271678769756514,1,0.002581141193915097,0.0,0.001067919692439129,0.01815463477146519,Nuevo Horizonte
2024,Enero,2024-01-14,45.42,-,-,-,-,-,0.0,0.0,-,-,Nuevo Horizonte
2024,Enero,2024-01-15,146.03,0.001592075004422431,0.9718733415885371,0.02458871395719087,0.001945869449849637,1,0.00432787783332192,0.0,0.001945869449849637,0.01698213338050593,Nuevo Horizonte
2024,Enero,2024-01-16,185.79,0.002705139765554554,0.972497745716862,0.02412082957619477,0.0006762849413886385,1,0.001706227461112008,0.0,0.001127141568981064,0.01487826871055004,Nuevo Horizonte
2024,Enero,2024-01-17,188.54,0.002792776019363247,0.9707689443306646,0.02569353937814187,0.0007447402718301992,1,0.004057494430889996,0.0,0.001489480543660398,0.01303295475702849,Nuevo Horizonte
2024,Enero,2024-01-18,184.41,0.002917953999313423,0.9775145897699967,0.01870923446618606,0.0008582217645039478,1,0.002765576704083293,0.0,0.001029866117404737,0.0147614143494679,Nuevo Horizonte
2024,Enero,2024-01-19,205.78,0.00355297157622739,0.9746447028423773,0.02131782945736434,0.0004844961240310077,1,0.00225969481971037,0.0,0.001291989664082687,0.02131782945736434,Nuevo Horizonte
2024,Enero,2024-01-20,150.24,0.004351373402230079,0.9747076420995376,0.02012510198531411,0.0008158825129181398,1,0.001530883919062833,0.0,0.001903725863475659,0.01387000271960838,Nuevo Horizonte
2024,Enero,2024-01-21,22.53,0.004656577415599534,0.9825378346915018,0.01280558789289872,0,1,0.001553484243231247,0.0,0.001164144353899884,0.03026775320139697,Nuevo Horizonte
2024,Enero,2024-01-22,223.09,0.002009584170660071,0.9752666563611068,0.02148709228628845,0.001236667181944659,1,0.002375722802456408,0.0,0.001391250579687742,0.009893337455557273,Nuevo Horizonte
2024,Enero,2024-01-23,260.24,0.002801533470952521,0.9737540548510764,0.02241226776762017,0.001032143910350929,1,0.002159545035351983,0.0,0.0004423473901503981,0.01386021822471247,Nuevo Horizonte
2024,Enero,2024-01-24,188.38,0.007515822784810128,0.9707278481012658,0.02076740506329114,0.0009889240506329115,1,0.002112750822804969,0.0,0.001186708860759494,0.009098101265822785,Nuevo Horizonte
2024,Enero,2024-01-25,194.45,0.003113971351463567,0.9740502387378036,0.02242059373053768,0.0004151961801951422,1,0.002231936230393417,0.0,0.001037990450487855,0.01847623001868383,Nuevo Horizonte
2024,Enero,2024-01-26,138.24,0.002460723074010978,0.9759606284308159,0.02101078932424759,0.0005678591709256105,1,0.002408854166666667,0.0,0.001892863903085368,0.01381790649252319,Nuevo Horizonte
2024,Enero,2024-01-27,164.1,0.002073906485671192,0.9753016591251885,0.02130467571644042,0.001319758672699849,1,0.004143814747105424,0.0,0.002639517345399699,0.013763197586727,Nuevo Horizonte
2024,Enero,2024-01-28,16.6,0.001602564102564102,0.969551282051282,0.02724358974358974,0.001602564102564102,1,0.003012048192771085,0.0,0.001602564102564102,0.008012820512820512,Nuevo Horizonte
2024,Enero,2024-01-29,174.9,0.001708870591890632,0.970327792449899,0.02687587385427994,0.001087463103930402,1,0.004391080617495712,0.0,0.001398166847910517,0.01771011340686655,Nuevo Horizonte
2024,Enero,2024-01-30,188.0,0.002182929491377428,0.9740231390526086,0.02248417376118751,0.001309757694826457,1,0.001968085106382979,0.0,0.0008731717965509714,0.0137524557956778,Nuevo Horizonte
2024,Enero,2024-01-31,254.36,0.005563480741797432,0.9713266761768901,0.02296718972895863,0.0001426533523537803,1,0.00279131938984117,0.0,0.00427960057061341,0.01683309557774608,Nuevo Horizonte
2024,Febrero,2024-02-01,264.59,0.002861685214626391,0.9697933227344993,0.02639109697933227,0.0009538950715421303,1,0.004146037265202767,0.0,0.002066772655007949,0.01383147853736089,Nuevo Horizonte
2024,Febrero,2024-02-02,191.95,0.003801745987045903,0.9705716699521262,0.02421852999155168,0.00140805406927626,1,0.004324042719458192,0.0,0.001689664883131512,0.01619262179667699,Nuevo Horizonte
2024,Febrero,2024-02-03,126.59,0.002272727272727273,0.975,0.02196969696969697,0.0007575757575757576,1,0.002496247728888538,0.0,0.001515151515151515,0.01868686868686869,Nuevo Horizonte
2024,Febrero,2024-02-04,29.91,0.003065134099616858,0.9770114942528736,0.01915708812260536,0.0007662835249042145,1,0.003510531594784353,0.0,0.003065134099616858,0.02758620689655172,Nuevo Horizonte
2024,Febrero,2024-02-05,206.43,0.001317330210772834,0.9778981264637002,0.02049180327868852,0.0002927400468384075,1,0.002799980622971467,0.0,0.00234192037470726,0.01053864168618267,Nuevo Horizonte
2024,Febrero,2024-02-06,237.65,0.003472724641875271,0.9699030531037477,0.02561134423383013,0.001012878020546954,1,0.002840311382284873,0.0,0.002459846621328317,0.01273332368687599,Nuevo Horizonte
2024,Febrero,2024-02-07,142.59,0.001988510826336721,0.978126380910296,0.01966416261599646,0.0002209456473707468,1,0.002153026158917175,0.0,0.001325673884224481,0.01060539107379585,Nuevo Horizonte
2024,Febrero,2024-02-08,161.7,0.002516010978956999,0.9750686184812443,0.02218664226898445,0.0002287282708142726,1,0.002016079158936302,0.0,0.0006861848124428179,0.00869167429094236,Nuevo Horizonte
2024,Febrero,2024-02-09,137.2,0.002192982456140351,0.9770955165692008,0.02022417153996101,0.0004873294346978557,1,0.002223032069970845,0.0,0.0002436647173489279,0.01461988304093567,Nuevo Horizonte
2024,Febrero,2024-02-10,152.1,0.002002184200946487,0.9736075718966145,0.02348016017473608,0.0009100837277029487,1,0.003648915187376726,0.0,0.001092100473243538,0.01219512195121951,Nuevo Horizonte
2024,Febrero,2024-02-11,40.0,0.0037243947858473,0.9714463066418374,0.02420856610800745,0.0006207324643078833,1,0.0045,0.0,0.00186219739292365,0.01365611421477343,Nuevo Horizonte
2024,Febrero,2024-02-12,169.2,0.002102539220443151,0.9736373928513666,0.02296619763868672,0.001293870289503477,1,0.003676122931442081,0.0,0.001132136503315543,0.0163351124049814,Nuevo Horizonte
2024,Febrero,2024-02-13,192.71,0.004065040650406504,0.9760162601626017,0.01971544715447154,0.0002032520325203252,1,0.002890353380727518,0.0,0.001219512195121951,0.01788617886178862,Nuevo Horizonte
2024,Febrero,2024-02-14,207.52,0.003044957907934802,0.9740283001970267,0.02238939638187355,0.0005373455131649651,1,0.002602158828064765,0.0,0.002507612394769837,0.01665771090811392,Nuevo Horizonte
2024,Febrero,2024-02-15,216.77,0.005356186395286556,0.9698268166398857,0.02428137832529905,0.0005356186395286556,1,0.003044701757623288,0.0,0.0007141581860382074,0.01696125691840743,Nuevo Horizonte
2024,Febrero,2024-02-16,138.18,0.00176444640494045,0.9739744155271283,0.02359947066607852,0.0006616674018526688,1,0.003148067737733391,0.0,0.001543890604322894,0.02359947066607852,Nuevo Horizonte
2024,Febrero,2024-02-17,92.36,0.002783576896311761,0.9718162839248434,0.0243562978427279,0.00104384133611691,1,0.003215677782589865,0.0,0.00139178844815588,0.01948503827418233,Nuevo Horizonte
