AÑO;MES;DIA;RFF PROCESADO;TM CONDENSADO;TM ACEITE CONDENSADO;% PERDIDA ACEITE CONDENSADO;TM ESCOBAJO SIN PICAR;TM ACEITE ESCOBAJO SIN PICAR;% PERDIDA ACEITE ESCOBAJO SIN PICAR;TM ESCOBAJO PICADO;TM ACEITE ESCOBAJO PICADO;% PERDIDA ACEITE ESCOBAJO PICADO;% PERDIDA TOTAL ACEITE ESCOBAJO;% RACIMOS DUROS;% RACIMOS MAL DESFRUTADO ANORMAL;% RACIMO MAL DESFRUTADO;FACTOR;TM ACEITE RACIMO MAL DESFRUTADO;% EN PESO DE FRUTO ADHERIDO;% PERDIDA ACEITE FRUTO ADHERIDO NORMAL;TM FIBRA;TM ACEITE FIBRA;% PERDIDA ACEITE FIBRA;M3 AGUA TD;TM ACEITE AGUA TD;% PERDIDA ACEITE AGUA TD;TM SOLIDOS TD;TM ACEITE SOLIDO TD;% PERDIDA ACEITE SOLIDO TD;TM ARENA;TM ACEITE EN ARENA;% PERDIDA ACEITE EN ARENA;TM NUEZ;TM ACEITE CASCARA;% PERDIDA ACEITE EN CASCARA;% PERDIDA TOTAL;PLANTACION;FECHA
2024;Setiembre;17/09/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;17/09/2024
2024;Setiembre;18/09/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;18/09/2024
2024;Setiembre;19/09/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;19/09/2024
2024;Setiembre;20/09/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;20/09/2024
2024;Setiembre;21/09/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;21/09/2024
2024;Setiembre;22/09/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;22/09/2024
2024;Setiembre;23/09/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;23/09/2024
2024;Setiembre;24/09/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;24/09/2024
2024;Setiembre;25/09/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;25/09/2024
2024;Setiembre;26/09/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;26/09/2024
2024;Setiembre;27/09/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;27/09/2024
2024;Setiembre;28/09/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;28/09/2024
2024;Setiembre;29/09/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;29/09/2024
2024;Setiembre;30/09/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;30/09/2024
2024;Octubre;1/10/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;1/10/2024
2024;Octubre;2/10/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;2/10/2024
2024;Octubre;3/10/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;3/10/2024
2024;Octubre;4/10/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;4/10/2024
2024;Octubre;5/10/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;5/10/2024
2024;Octubre;6/10/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;6/10/2024
2024;Octubre;7/10/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;7/10/2024
2024;Octubre;8/10/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;8/10/2024
2024;Octubre;9/10/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;9/10/2024
2024;Octubre;10/10/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;10/10/2024
2024;Octubre;11/10/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;11/10/2024
2024;Octubre;12/10/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;12/10/2024
2024;Octubre;13/10/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;13/10/2024
2024;Octubre;14/10/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;14/10/2024
2024;Octubre;15/10/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;15/10/2024
2024;Octubre;16/10/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;16/10/2024
2024;Octubre;17/10/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;17/10/2024
2024;Octubre;18/10/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;18/10/2024
2024;Octubre;19/10/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;19/10/2024
2024;Octubre;20/10/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;20/10/2024
2024;Octubre;21/10/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;21/10/2024
2024;Octubre;22/10/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;22/10/2024
2024;Octubre;23/10/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;23/10/2024
2024;Octubre;24/10/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;24/10/2024
2024;Octubre;25/10/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;25/10/2024
2024;Octubre;26/10/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;26/10/2024
2024;Octubre;27/10/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;27/10/2024
2024;Octubre;28/10/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;28/10/2024
2024;Octubre;29/10/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;29/10/2024
2024;Octubre;30/10/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;30/10/2024
2024;Octubre;31/10/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;31/10/2024
2024;Noviembre;1/11/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;1/11/2024
2024;Noviembre;2/11/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;2/11/2024
2024;Noviembre;3/11/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;3/11/2024
2024;Noviembre;4/11/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;4/11/2024
2024;Noviembre;5/11/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;5/11/2024
2024;Noviembre;6/11/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;6/11/2024
2024;Noviembre;7/11/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;7/11/2024
2024;Noviembre;8/11/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;8/11/2024
2024;Noviembre;9/11/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;9/11/2024
2024;Noviembre;10/11/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;10/11/2024
2024;Noviembre;11/11/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;11/11/2024
2024;Noviembre;12/11/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;12/11/2024
2024;Noviembre;13/11/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;13/11/2024
2024;Noviembre;14/11/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;14/11/2024
2024;Noviembre;15/11/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;15/11/2024
2024;Noviembre;16/11/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;16/11/2024
2024;Noviembre;17/11/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;17/11/2024
2024;Noviembre;18/11/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;18/11/2024
2024;Noviembre;19/11/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;19/11/2024
2024;Noviembre;20/11/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;20/11/2024
2024;Noviembre;21/11/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;21/11/2024
2024;Noviembre;22/11/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;22/11/2024
2024;Noviembre;23/11/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;23/11/2024
2024;Noviembre;24/11/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;24/11/2024
2024;Noviembre;25/11/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;25/11/2024
2024;Noviembre;26/11/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;26/11/2024
2024;Noviembre;27/11/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;27/11/2024
2024;Noviembre;28/11/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;28/11/2024
2024;Noviembre;29/11/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;29/11/2024
2024;Noviembre;30/11/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;30/11/2024
2024;Diciembre;1/12/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;1/12/2024
2024;Diciembre;2/12/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;2/12/2024
2024;Diciembre;3/12/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;3/12/2024
2024;Diciembre;4/12/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;4/12/2024
2024;Diciembre;5/12/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;5/12/2024
2024;Diciembre;6/12/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;6/12/2024
2024;Diciembre;7/12/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;7/12/2024
2024;Diciembre;8/12/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;8/12/2024
2024;Diciembre;9/12/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;9/12/2024
2024;Diciembre;10/12/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;10/12/2024
2024;Diciembre;11/12/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;11/12/2024
2024;Diciembre;12/12/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;12/12/2024
2024;Diciembre;13/12/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;13/12/2024
2024;Diciembre;14/12/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;14/12/2024
2024;Diciembre;15/12/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;15/12/2024
2024;Diciembre;16/12/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;16/12/2024
2024;Diciembre;17/12/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;17/12/2024
2024;Diciembre;18/12/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;18/12/2024
2024;Diciembre;19/12/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;19/12/2024
2024;Diciembre;20/12/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;20/12/2024
2024;Diciembre;21/12/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;21/12/2024
2024;Diciembre;22/12/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;22/12/2024
2024;Diciembre;23/12/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;23/12/2024
2024;Diciembre;24/12/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;24/12/2024
2024;Diciembre;25/12/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;25/12/2024
2024;Diciembre;26/12/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;26/12/2024
2024;Diciembre;27/12/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;27/12/2024
2024;Diciembre;28/12/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;28/12/2024
2024;Diciembre;29/12/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;29/12/2024
2024;Diciembre;30/12/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;30/12/2024
2024;Diciembre;31/12/2024 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;31/12/2024
2023;Enero;1/01/2023 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;1/01/2023
2023;Enero;2/01/2023 00:00;258.37943;16.27790409;0;0;45.21640025;0;0;0;0;0;0;-;-;-;-;0;-;0;43.9245031;0;0;64.5948575;0;0;16.79466295;0;0;0.542596803;0;0;18.0865601;0;0;0;Nuevo Horizonte;2/01/2023
2023;Enero;3/01/2023 00:00;332.39885;20.94112755;0;0;58.16979875;0;0;0;0;0;0;-;-;-;-;0;-;0;56.5078045;0;0;83.0997125;0;0;21.60592525;0;0;0.698037585;0;0;23.2679195;0;0;0;Nuevo Horizonte;3/01/2023
2023;Enero;4/01/2023 00:00;253.21001;15.95223063;0;0;44.31175175;0;0;0;0;0;0;-;-;-;-;0;-;0;43.0457017;0;0;63.3025025;0;0;16.45865065;0;0;0.531741021;0;0;17.7247007;0;0;0;Nuevo Horizonte;4/01/2023
2023;Enero;5/01/2023 00:00;295.01946;18.58622598;0;0;51.6284055;0;0;0;0;0;0;-;-;-;-;0;-;0;50.1533082;0;0;73.754865;0;0;19.1762649;0;0;0.619540866;0;0;20.6513622;0;0;0;Nuevo Horizonte;5/01/2023
2023;Enero;6/01/2023 00:00;270.51492;17.04243996;0;0;47.340111;0;0;0;0;0;0;-;-;-;-;0;-;0;45.9875364;0;0;67.62873;0;0;17.5834698;0;0;0.568081332;0;0;18.9360444;0;0;0;Nuevo Horizonte;6/01/2023
2023;Enero;7/01/2023 00:00;212.73396;13.40223948;0;0;37.228443;0;0;0;0;0;0;-;-;-;-;0;-;0;36.1647732;0;0;53.18349;0;0;13.8277074;0;0;0.446741316;0;0;14.8913772;0;0;0;Nuevo Horizonte;7/01/2023
2023;Enero;8/01/2023 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;8/01/2023
2023;Enero;9/01/2023 00:00;359.33496;22.63810248;0;0;62.883618;0;0;0;0;0;0;-;-;-;-;0;-;0;61.0869432;0;0;89.83374;0;0;23.3567724;0;0;0.754603416;0;0;25.1534472;0;0;0;Nuevo Horizonte;9/01/2023
2023;Enero;10/01/2023 00:00;244.74911;15.41919393;0;0;42.83109425;0;0;0;0;0;0;-;-;-;-;0;-;0;41.6073487;0;0;61.1872775;0;0;15.90869215;0;0;0.513973131;0;0;17.1324377;0;0;0;Nuevo Horizonte;10/01/2023
2023;Enero;11/01/2023 00:00;331.33666;20.87420958;0;0;57.9839155;0;0;0;0;0;0;-;-;-;-;0;-;0;56.3272322;0;0;82.834165;0;0;21.5368829;0;0;0.695806986;0;0;23.1935662;0;0;0;Nuevo Horizonte;11/01/2023
2023;Enero;12/01/2023 00:00;312.14841;19.66534983;0;0;54.62597175;0;0;0;0;0;0;-;-;-;-;0;-;0;53.0652297;0;0;78.0371025;0;0;20.28964665;0;0;0.655511661;0;0;21.8503887;0;0;0;Nuevo Horizonte;12/01/2023
2023;Enero;13/01/2023 00:00;239.42543;15.08380209;0;0;41.89945025;0;0;0;0;0;0;-;-;-;-;0;-;0;40.7023231;0;0;59.8563575;0;0;15.56265295;0;0;0.502793403;0;0;16.7597801;0;0;0;Nuevo Horizonte;13/01/2023
2023;Enero;14/01/2023 00:00;228.88612;14.41982556;0;0;40.055071;0;0;0;0;0;0;-;-;-;-;0;-;0;38.9106404;0;0;57.22153;0;0;14.8775978;0;0;0.480660852;0;0;16.0220284;0;0;0;Nuevo Horizonte;14/01/2023
2023;Enero;15/01/2023 00:00;0;0;0;-;0;0;-;0;0;-;-;-;-;-;-;0;-;-;0;0;-;0;0;-;0;0;-;0;0;-;0;0;-;-;Nuevo Horizonte;15/01/2023
2023;Enero;16/01/2023 00:00;139.15559;8.76680217;0;0;24.35222825;0;0;0;0;0;0;-;-;-;-;0;-;0;23.6564503;0;0;34.7888975;0;0;9.04511335;0;0;0.292226739;0;0;9.7408913;0;0;0;Nuevo Horizonte;16/01/2023
2023;Enero;17/01/2023 00:00;102.75148;6.47334324;0;0;17.981509;0;0;0;0;0;0;-;-;-;-;0;-;0;17.4677516;0;0;25.68787;0;0;6.6788462;0;0;0.215778108;0;0;7.1926036;0;0;0;Nuevo Horizonte;17/01/2023
