PLANTACION,FECHA,campania_min,campania_max,campania_prom,campania_median,distinct_count
Nuevo Horizonte,2024-06-05,2011.0,2011.0,2011.0,2011.0,1
Nuevo Horizonte,2024-06-06,2011.0,2011.0,2011.0,2011.0,1
Nuevo Horizonte,2024-06-07,2011.0,2011.0,2011.0,2011.0,1
Nuevo Horizonte,2024-06-10,2011.0,2014.0,2011.75,2011.0,2
Nuevo Horizonte,2024-06-11,2011.0,2011.0,2011.0,2011.0,1
Nuevo Horizonte,2024-06-12,2011.0,2011.0,2011.0,2011.0,1
Nuevo Horizonte,2024-06-13,2011.0,2011.0,2011.0,2011.0,1
Nuevo Horizonte,2024-06-14,2011.0,2011.0,2011.0,2011.0,1
Nuevo Horizonte,2024-06-15,2011.0,2011.0,2011.0,2011.0,1
Nuevo Horizonte,2024-06-17,2011.0,2011.0,2011.0,2011.0,1
Nuevo Horizonte,2024-06-18,2011.0,2011.0,2011.0,2011.0,1
Nuevo Horizonte,2024-06-19,2011.0,2011.0,2011.0,2011.0,1
Nuevo Horizonte,2024-06-20,2011.0,2011.0,2011.0,2011.0,1
Nuevo Horizonte,2024-06-21,2011.0,2011.0,2011.0,2011.0,1
Nuevo Horizonte,2024-06-22,2011.0,2011.0,2011.0,2011.0,1
Nuevo Horizonte,2024-06-25,2011.0,2014.0,2011.75,2011.0,2
Nuevo Horizonte,2024-06-26,2011.0,2011.0,2011.0,2011.0,1
Nuevo Horizonte,2024-06-27,2011.0,2011.0,2011.0,2011.0,1
Nuevo Horizonte,2024-06-28,2011.0,2011.0,2011.0,2011.0,1
Nuevo Horizonte,2024-06-29,2011.0,2011.0,2011.0,2011.0,1
Nuevo Horizonte,2024-07-01,2011.0,2011.0,2011.0,2011.0,1
Nuevo Horizonte,2024-07-02,2011.0,2011.0,2011.0,2011.0,1
Nuevo Horizonte,2024-07-03,2011.0,2011.0,2011.0,2011.0,1
Nuevo Horizonte,2024-07-05,2011.0,2011.0,2011.0,2011.0,1
Nuevo Horizonte,2024-07-06,2011.0,2011.0,2011.0,2011.0,1
Nuevo Horizonte,2024-07-08,,,,,0
Nuevo Horizonte,2024-07-09,,,,,0
Nuevo Horizonte,2024-07-10,,,,,0
Nuevo Horizonte,2024-07-11,,,,,0
Nuevo Horizonte,2024-07-12,,,,,0
Nuevo Horizonte,2024-07-13,,,,,0
Nuevo Horizonte,2024-07-15,,,,,0
Nuevo Horizonte,2024-07-16,,,,,0
Nuevo Horizonte,2024-07-17,,,,,0
Nuevo Horizonte,2024-07-18,,,,,0
Nuevo Horizonte,2024-07-19,,,,,0
Nuevo Horizonte,2024-07-20,,,,,0
Nuevo Horizonte,2024-07-23,,,,,0
Nuevo Horizonte,2024-07-24,,,,,0
Nuevo Horizonte,2024-07-25,,,,,0
Nuevo Horizonte,2024-07-26,,,,,0
Nuevo Horizonte,2024-07-27,,,,,0
Nuevo Horizonte,2024-07-30,,,,,0
Nuevo Horizonte,2024-07-31,,,,,0
Nuevo Horizonte,2024-08-01,,,,,0
Nuevo Horizonte,2024-08-02,,,,,0
Nuevo Horizonte,2024-08-03,,,,,0
Nuevo Horizonte,2024-08-06,,,,,0
Nuevo Horizonte,2024-08-07,,,,,0
Nuevo Horizonte,2024-08-08,,,,,0
Nuevo Horizonte,2024-08-09,,,,,0
Nuevo Horizonte,2024-08-10,,,,,0
Nuevo Horizonte,2024-08-12,,,,,0
Nuevo Horizonte,2024-08-13,,,,,0
Nuevo Horizonte,2024-08-14,,,,,0
Nuevo Horizonte,2024-08-15,,,,,0
Nuevo Horizonte,2024-08-16,,,,,0
Nuevo Horizonte,2024-08-17,,,,,0
Nuevo Horizonte,2024-08-19,,,,,0
Nuevo Horizonte,2024-08-20,,,,,0
Nuevo Horizonte,2024-08-21,,,,,0
Nuevo Horizonte,2024-08-22,,,,,0
Nuevo Horizonte,2024-08-23,,,,,0
Nuevo Horizonte,2024-08-24,,,,,0
Nuevo Horizonte,2024-08-26,,,,,0
Nuevo Horizonte,2024-08-27,,,,,0
Nuevo Horizonte,2024-08-28,,,,,0
Nuevo Horizonte,2024-08-29,,,,,0
Nuevo Horizonte,2024-08-30,,,,,0
Nuevo Horizonte,2024-09-02,,,,,0
Nuevo Horizonte,2024-09-03,,,,,0
Nuevo Horizonte,2024-09-04,,,,,0
Nuevo Horizonte,2024-09-05,,,,,0
Nuevo Horizonte,2024-09-06,,,,,0
Nuevo Horizonte,2024-09-07,,,,,0
Nuevo Horizonte,2024-09-09,,,,,0
Nuevo Horizonte,2024-09-10,,,,,0
Nuevo Horizonte,2024-09-11,,,,,0
Nuevo Horizonte,2024-09-12,,,,,0
Nuevo Horizonte,2024-09-13,,,,,0
Nuevo Horizonte,2024-09-14,,,,,0
Palmawasi,2022-01-03,1983.0,2011.0,2000.3918918918919,2006.0,15
Palmawasi,2022-01-04,1983.0,2011.0,1999.595238095238,2003.5,16
Palmawasi,2022-01-05,1983.0,2009.0,1999.3076923076924,2004.0,14
Palmawasi,2022-01-06,1983.0,2014.0,2001.0,2005.0,17
Palmawasi,2022-01-07,1983.0,2014.0,2001.2307692307693,2006.5,16
Palmawasi,2022-01-08,1983.0,2014.0,2001.675,2007.0,15
Palmawasi,2022-01-09,2000.0,2009.0,2004.7777777777778,2008.0,3
Palmawasi,2022-01-10,1983.0,2014.0,2001.2117647058824,2007.0,17
Palmawasi,2022-01-11,1983.0,2014.0,2001.5591397849462,2008.0,14
Palmawasi,2022-01-12,1983.0,2014.0,2001.9885057471265,2008.0,14
Palmawasi,2022-01-13,1983.0,2019.0,2002.4505494505495,2008.0,15
Palmawasi,2022-01-14,1983.0,2011.0,2001.5434782608695,2007.0,13
Palmawasi,2022-01-15,1983.0,2011.0,2002.9705882352941,2007.0,12
Palmawasi,2022-01-16,1983.0,2008.0,1994.590909090909,1992.5,7
Palmawasi,2022-01-17,1983.0,2014.0,1999.8333333333333,2006.0,16
Palmawasi,2022-01-18,1983.0,2014.0,2000.8292682926829,2006.0,14
Palmawasi,2022-01-19,1983.0,2014.0,1999.7662337662337,2006.0,16
Palmawasi,2022-01-20,1983.0,2014.0,2000.1538461538462,2005.0,17
Palmawasi,2022-01-21,1983.0,2012.0,2000.813725490196,2006.0,17
Palmawasi,2022-01-22,1983.0,2014.0,2001.3563218390805,2007.0,13
Palmawasi,2022-01-23,1983.0,2009.0,2001.9565217391305,2008.0,6
Palmawasi,2022-01-24,1983.0,2019.0,2001.7857142857142,2007.5,15
Palmawasi,2022-01-25,1983.0,2011.0,2001.65,2007.0,15
Palmawasi,2022-01-26,1983.0,2014.0,2001.9906542056074,2007.0,17
Palmawasi,2022-01-27,1983.0,2011.0,2000.5346534653465,2006.0,16
Palmawasi,2022-01-28,1983.0,2014.0,2000.950495049505,2006.0,14
Palmawasi,2022-01-29,1983.0,2014.0,2000.3614457831325,2006.0,13
Palmawasi,2022-01-30,1983.0,2008.0,1997.8461538461538,2000.0,5
Palmawasi,2022-01-31,1983.0,2009.0,1999.409090909091,2004.0,12
Palmawasi,2022-02-01,1983.0,2009.0,1998.88,2004.0,12
Palmawasi,2022-02-02,1983.0,2019.0,2000.8222222222223,2006.0,13
Palmawasi,2022-02-03,1983.0,2019.0,2001.7555555555555,2007.0,15
Palmawasi,2022-02-04,1983.0,2011.0,1999.8139534883721,2003.5,13
Palmawasi,2022-02-05,1983.0,2012.0,2001.1860465116279,2007.0,13
Palmawasi,2022-02-07,1983.0,2014.0,2001.453125,2008.0,13
Palmawasi,2022-02-08,1983.0,2014.0,2001.6960784313726,2006.0,14
Palmawasi,2022-02-09,1983.0,2014.0,2000.9622641509434,2005.5,15
Palmawasi,2022-02-10,1983.0,2014.0,2001.378947368421,2005.0,17
Palmawasi,2022-02-11,1983.0,2014.0,2000.982142857143,2007.0,17
Palmawasi,2022-02-12,1983.0,2019.0,2001.0105263157895,2007.0,14
Palmawasi,2022-02-14,1983.0,2011.0,2001.4352941176471,2007.0,15
Palmawasi,2022-02-15,1983.0,2012.0,2001.076923076923,2008.0,14
Palmawasi,2022-02-16,1983.0,2012.0,2001.4859813084113,2008.0,17
Palmawasi,2022-02-17,1983.0,2012.0,2001.099173553719,2007.0,17
Palmawasi,2022-02-18,1983.0,2014.0,2002.3739130434783,2007.0,16
Palmawasi,2022-02-19,1983.0,2014.0,2001.5408163265306,2007.0,14
Palmawasi,2022-02-20,2006.0,2007.0,2006.5,2006.5,2
Palmawasi,2022-02-21,1984.0,2011.0,2001.9397590361446,2006.0,13
Palmawasi,2022-02-22,1983.0,2014.0,2002.672268907563,2007.0,15
Palmawasi,2022-02-23,1983.0,2014.0,2001.9026548672566,2006.0,15
Palmawasi,2022-02-24,1983.0,2019.0,2001.7830188679245,2007.0,13
Palmawasi,2022-02-25,1983.0,2019.0,2001.6517857142858,2007.0,16
Palmawasi,2022-02-26,1983.0,2012.0,2000.9625,2006.0,13
Palmawasi,2022-02-28,1983.0,2012.0,2002.2843137254902,2008.0,13
Palmawasi,2022-03-01,1983.0,2012.0,2001.4563106796118,2007.0,15
Palmawasi,2022-03-02,1983.0,2012.0,2002.1909090909091,2007.0,16
Palmawasi,2022-03-03,1983.0,2014.0,2001.0333333333333,2006.0,15
Palmawasi,2022-03-04,1983.0,2014.0,2002.990909090909,2007.0,16
Palmawasi,2022-03-05,1983.0,2019.0,2001.3975903614457,2006.0,15
Palmawasi,2022-03-07,1983.0,2014.0,2002.6543209876543,2007.0,13
Palmawasi,2022-03-08,1984.0,2014.0,2001.1521739130435,2006.0,12
Palmawasi,2022-03-09,1984.0,2014.0,2000.1264367816093,2006.0,12
Palmawasi,2022-03-10,1983.0,2014.0,2000.212765957447,2003.0,14
Palmawasi,2022-03-11,1983.0,2011.0,1999.7605633802816,2004.0,14
Palmawasi,2022-03-12,1983.0,2009.0,1999.5070422535211,2003.0,12
Palmawasi,2022-03-14,1983.0,2011.0,2002.142857142857,2007.5,14
Palmawasi,2022-03-15,1983.0,2012.0,2001.5648148148148,2007.0,14
Palmawasi,2022-03-16,1983.0,2019.0,2002.5473684210526,2007.0,15
Palmawasi,2022-03-17,1983.0,2014.0,2000.7604166666667,2007.0,14
Palmawasi,2022-03-18,1983.0,2014.0,2001.4554455445545,2006.0,16
Palmawasi,2022-03-19,1983.0,2014.0,2001.5392156862745,2006.0,19
Palmawasi,2022-03-21,1983.0,2014.0,2002.7894736842106,2007.0,16
Palmawasi,2022-03-22,1984.0,2014.0,2001.9782608695652,2006.0,15
Palmawasi,2022-03-23,1983.0,2014.0,2001.3010752688172,2006.0,15
Palmawasi,2022-03-24,1983.0,2014.0,2001.34,2006.0,15
Palmawasi,2022-03-25,1983.0,2019.0,2002.2735849056603,2007.0,13
Palmawasi,2022-03-26,1983.0,2009.0,2001.1290322580646,2007.0,10
Palmawasi,2022-03-28,1983.0,2011.0,2002.2121212121212,2007.0,12
Palmawasi,2022-03-29,1983.0,2011.0,2002.4859813084113,2008.0,13
Palmawasi,2022-03-30,1983.0,2014.0,2001.1707317073171,2007.0,14
Palmawasi,2022-03-31,1983.0,2014.0,2001.9174311926606,2007.0,18
Palmawasi,2022-04-01,1983.0,2014.0,2001.4622641509434,2006.0,17
Palmawasi,2022-04-02,1983.0,2014.0,2002.1960784313726,2007.0,16
Palmawasi,2022-04-04,1983.0,2014.0,2002.673076923077,2007.0,15
Palmawasi,2022-04-05,1983.0,2019.0,2002.75,2006.0,17
Palmawasi,2022-04-06,1983.0,2019.0,2002.2857142857142,2006.0,18
Palmawasi,2022-04-07,1983.0,2014.0,2001.842105263158,2007.0,14
Palmawasi,2022-04-08,1984.0,2011.0,2000.9759036144578,2007.0,11
Palmawasi,2022-04-09,1984.0,2009.0,2001.4947368421053,2007.0,11
Palmawasi,2022-04-11,1984.0,2009.0,2001.0243902439024,2007.0,10
Palmawasi,2022-04-12,1984.0,2012.0,2001.5955056179776,2007.0,13
Palmawasi,2022-04-13,1983.0,2012.0,2001.7641509433963,2006.0,16
Palmawasi,2022-04-14,1983.0,2019.0,2002.6697247706422,2007.0,16
Palmawasi,2022-04-18,1983.0,2014.0,2002.129411764706,2006.0,17
Palmawasi,2022-04-19,1983.0,2014.0,2001.5301204819277,2006.0,15
Palmawasi,2022-04-20,1983.0,2014.0,2001.5504587155963,2006.0,16
Palmawasi,2022-04-21,1983.0,2014.0,2001.4175824175825,2007.0,14
Palmawasi,2022-04-22,1983.0,2014.0,2001.3260869565217,2007.0,14
Palmawasi,2022-04-23,1983.0,2014.0,2002.157894736842,2007.0,16
Palmawasi,2022-04-25,1983.0,2014.0,2001.0422535211267,2004.0,11
Palmawasi,2022-04-26,1983.0,2019.0,2001.2282608695652,2005.5,14
Palmawasi,2022-04-27,1983.0,2011.0,2000.942528735632,2006.0,13
Palmawasi,2022-04-28,1984.0,2019.0,2001.8899082568807,2006.0,13
Palmawasi,2022-04-29,1984.0,2014.0,2001.870588235294,2007.0,13
Palmawasi,2022-05-02,1983.0,2012.0,2002.1511627906978,2007.0,16
Palmawasi,2022-05-03,1983.0,2011.0,2001.8333333333333,2007.0,16
Palmawasi,2022-05-04,1983.0,2014.0,2001.0235294117647,2006.0,17
Palmawasi,2022-05-05,1983.0,2019.0,2001.2421052631578,2006.0,18
Palmawasi,2022-05-06,1983.0,2019.0,2002.3131313131314,2007.0,17
Palmawasi,2022-05-07,1983.0,2014.0,2004.5696202531647,2007.0,14
Palmawasi,2022-05-09,1983.0,2014.0,2001.7407407407406,2006.0,15
Palmawasi,2022-05-10,1983.0,2014.0,2000.5657894736842,2006.0,14
Palmawasi,2022-05-11,1983.0,2009.0,2000.2222222222222,2004.5,16
Palmawasi,2022-05-12,1983.0,2011.0,2001.8947368421052,2007.0,14
Palmawasi,2022-05-13,1983.0,2009.0,2001.3647058823528,2006.0,12
Palmawasi,2022-05-14,1983.0,2012.0,2004.698795180723,2008.0,12
Palmawasi,2022-05-16,1983.0,2014.0,2002.6363636363637,2007.0,13
Palmawasi,2022-05-17,1983.0,2014.0,2002.3658536585365,2007.0,14
Palmawasi,2022-05-18,1983.0,2014.0,2001.8064516129032,2007.0,12
Palmawasi,2022-05-19,1983.0,2019.0,2001.6511627906978,2006.0,15
Palmawasi,2022-05-20,1983.0,2019.0,2001.4893617021276,2005.0,16
Palmawasi,2022-05-21,1998.0,2014.0,2005.7246376811595,2007.0,12
Palmawasi,2022-05-23,1984.0,2014.0,2001.8686868686868,2005.0,16
Palmawasi,2022-05-24,1984.0,2014.0,2001.8541666666667,2006.0,16
Palmawasi,2022-05-25,1984.0,2012.0,2002.1756756756756,2008.0,12
Palmawasi,2022-05-26,1984.0,2012.0,2001.6260869565217,2007.0,14
Palmawasi,2022-05-27,1983.0,2011.0,2001.3365384615386,2007.0,12
Palmawasi,2022-05-28,1983.0,2011.0,2002.236559139785,2007.0,14
Palmawasi,2022-05-30,1983.0,2011.0,2001.909090909091,2006.5,14
Palmawasi,2022-05-31,1983.0,2009.0,2001.012048192771,2006.0,14
Palmawasi,2022-06-01,1983.0,2019.0,2002.2209302325582,2006.5,15
Palmawasi,2022-06-02,1983.0,2014.0,2000.5853658536585,2005.5,13
Palmawasi,2022-06-03,1983.0,2014.0,2000.5487804878048,2004.5,14
Palmawasi,2022-06-04,1998.0,2014.0,2007.20987654321,2009.0,12
Palmawasi,2022-06-05,2011.0,2011.0,2011.0,2011.0,1
Palmawasi,2022-06-06,1983.0,2014.0,2002.7916666666667,2007.0,14
Palmawasi,2022-06-07,1983.0,2014.0,2002.4301075268818,2007.0,14
Palmawasi,2022-06-08,1983.0,2014.0,2000.7228915662652,2006.0,15
Palmawasi,2022-06-09,1983.0,2014.0,2001.8139534883721,2007.0,15
Palmawasi,2022-06-10,1983.0,2019.0,2002.2307692307693,2007.0,15
Palmawasi,2022-06-11,1984.0,2019.0,2004.6571428571428,2007.0,12
Palmawasi,2022-06-13,1984.0,2011.0,2002.7261904761904,2007.0,14
Palmawasi,2022-06-14,1984.0,2014.0,2001.9157894736843,2007.0,16
Palmawasi,2022-06-15,1984.0,2014.0,2001.9484536082475,2006.0,16
Palmawasi,2022-06-16,1983.0,2014.0,2001.5670103092784,2006.0,15
Palmawasi,2022-06-17,1983.0,2014.0,2001.9166666666667,2006.0,16
Palmawasi,2022-06-18,1983.0,2014.0,2003.6129032258063,2007.0,15
Palmawasi,2022-06-20,1983.0,2014.0,2002.2560975609756,2007.0,15
Palmawasi,2022-06-21,1983.0,2014.0,2001.1724137931035,2004.0,14
Palmawasi,2022-06-22,1983.0,2019.0,2001.0,2006.0,13
Palmawasi,2022-06-23,1983.0,2011.0,2000.3478260869565,2006.0,14
Palmawasi,2022-06-24,1983.0,2011.0,2001.4285714285713,2006.0,11
Palmawasi,2022-06-27,1983.0,2012.0,2002.7373737373737,2007.0,16
Palmawasi,2022-06-28,1983.0,2012.0,2001.5979381443299,2006.0,14
Palmawasi,2022-06-29,1983.0,2014.0,2001.766355140187,2006.0,17
Palmawasi,2022-06-30,1983.0,2012.0,2001.7339449541284,2006.0,17
Palmawasi,2022-07-01,1983.0,2014.0,2001.8715596330276,2007.0,14
Palmawasi,2022-07-02,1984.0,2019.0,2004.5625,2007.0,15
Palmawasi,2022-07-03,2009.0,2014.0,2011.3333333333333,2011.0,3
Palmawasi,2022-07-04,1983.0,2011.0,2001.1012658227849,2006.0,14
Palmawasi,2022-07-05,1983.0,2014.0,2000.57,2006.0,15
Palmawasi,2022-07-06,1983.0,2014.0,2001.0227272727273,2007.0,14
Palmawasi,2022-07-07,1983.0,2014.0,2001.591836734694,2007.0,13
Palmawasi,2022-07-08,1983.0,2014.0,2001.4698795180723,2007.0,13
Palmawasi,2022-07-09,1983.0,2014.0,2003.4615384615386,2007.0,12
Palmawasi,2022-07-11,1983.0,2012.0,2002.1208791208792,2007.0,16
Palmawasi,2022-07-12,1983.0,2014.0,2002.9117647058824,2008.0,17
Palmawasi,2022-07-13,1983.0,2019.0,2003.2456140350878,2007.5,15
Palmawasi,2022-07-14,1983.0,2014.0,2001.1224489795918,2006.5,15
Palmawasi,2022-07-15,1983.0,2014.0,2001.8488372093022,2007.0,14
Palmawasi,2022-07-16,1984.0,2011.0,2004.337837837838,2007.5,13
Palmawasi,2022-07-18,1983.0,2014.0,2001.974358974359,2007.0,16
Palmawasi,2022-07-19,1983.0,2014.0,2001.0549450549452,2007.0,16
Palmawasi,2022-07-20,1984.0,2014.0,2000.8333333333333,2007.0,15
Palmawasi,2022-07-21,1984.0,2014.0,2001.55,2006.0,12
Palmawasi,2022-07-22,1983.0,2019.0,2003.1351351351352,2007.0,15
Palmawasi,2022-07-23,1983.0,2019.0,2003.0679611650485,2007.0,15
Palmawasi,2022-07-24,2009.0,2009.0,2009.0,2009.0,1
Palmawasi,2022-07-25,1983.0,2011.0,2002.2736842105264,2007.0,13
Palmawasi,2022-07-26,1983.0,2014.0,2001.4020618556701,2006.0,15
Palmawasi,2022-07-27,1983.0,2011.0,2000.939024390244,2006.0,13
Palmawasi,2022-07-28,1983.0,2014.0,2001.8383838383838,2007.0,16
Palmawasi,2022-07-29,1983.0,2014.0,2000.925,2007.0,10
Palmawasi,2022-07-30,2009.0,2011.0,2009.857142857143,2009.0,2
Palmawasi,2022-08-01,1983.0,2014.0,2001.75,2007.5,14
Palmawasi,2022-08-02,1983.0,2014.0,2002.9117647058824,2008.0,15
Palmawasi,2022-08-03,1983.0,2019.0,2002.7070707070707,2007.0,17
Palmawasi,2022-08-04,1983.0,2014.0,2002.2626262626263,2007.0,16
Palmawasi,2022-08-05,1983.0,2011.0,2002.0333333333333,2007.0,15
Palmawasi,2022-08-06,1984.0,2009.0,2002.057142857143,2006.0,8
Palmawasi,2022-08-08,1984.0,2011.0,2002.7560975609756,2007.0,13
Palmawasi,2022-08-09,1984.0,2014.0,2001.6235294117646,2006.0,12
Palmawasi,2022-08-10,1984.0,2014.0,2001.4883720930231,2005.5,13
Palmawasi,2022-08-11,1983.0,2014.0,2001.3297872340424,2006.0,14
Palmawasi,2022-08-12,1983.0,2019.0,2001.930693069307,2006.0,16
Palmawasi,2022-08-13,2009.0,2011.0,2009.4,2009.0,2
Palmawasi,2022-08-15,1983.0,2014.0,2001.270588235294,2006.0,15
Palmawasi,2022-08-16,1983.0,2014.0,2002.1495327102805,2006.0,16
Palmawasi,2022-08-17,1983.0,2012.0,2002.6923076923076,2007.0,16
Palmawasi,2022-08-18,1983.0,2011.0,2002.9029126213593,2008.0,13
Palmawasi,2022-08-19,1983.0,2009.0,2000.592105263158,2008.0,10
Palmawasi,2022-08-20,1983.0,2014.0,2001.939393939394,2007.0,13
Palmawasi,2022-08-21,2007.0,2014.0,2009.5333333333333,2009.0,4
Palmawasi,2022-08-22,1983.0,2011.0,2000.8375,2007.0,12
Palmawasi,2022-08-23,1983.0,2014.0,2000.1648351648353,2006.0,14
Palmawasi,2022-08-24,1983.0,2014.0,2002.2407407407406,2007.0,16
Palmawasi,2022-08-25,1984.0,2019.0,2002.7821782178219,2006.0,14
Palmawasi,2022-08-26,1984.0,2014.0,2001.86,2004.5,14
Palmawasi,2022-08-27,1983.0,2012.0,2001.38,2005.0,14
Palmawasi,2022-08-28,1984.0,1985.0,1984.5,1984.5,2
Palmawasi,2022-08-29,1984.0,2012.0,2002.1348314606741,2007.0,12
Palmawasi,2022-08-30,1984.0,2012.0,2001.7843137254902,2007.0,12
Palmawasi,2022-08-31,1983.0,2019.0,2001.96261682243,2007.0,17
Palmawasi,2022-09-01,1983.0,2009.0,2001.7912087912089,2008.0,15
Palmawasi,2022-09-02,1983.0,2014.0,2000.7888888888888,2006.0,14
Palmawasi,2022-09-03,1983.0,2014.0,2002.2298850574712,2007.0,12
Palmawasi,2022-09-04,2006.0,2014.0,2009.6153846153845,2009.0,4
Palmawasi,2022-09-05,1983.0,2011.0,2001.3648648648648,2007.0,13
Palmawasi,2022-09-06,1983.0,2011.0,2001.1313131313132,2006.0,16
Palmawasi,2022-09-07,1983.0,2014.0,2001.9038461538462,2007.0,14
Palmawasi,2022-09-08,1983.0,2014.0,2002.2295081967213,2006.0,15
Palmawasi,2022-09-09,1983.0,2014.0,2002.728971962617,2006.0,15
Palmawasi,2022-09-10,1983.0,2019.0,2002.945945945946,2007.0,14
Palmawasi,2022-09-11,2009.0,2009.0,2009.0,2009.0,1
Palmawasi,2022-09-12,1984.0,2011.0,2002.032258064516,2007.0,12
Palmawasi,2022-09-13,1984.0,2011.0,2001.9782608695652,2007.5,13
Palmawasi,2022-09-14,1984.0,2011.0,2001.2222222222222,2007.0,14
Palmawasi,2022-09-15,1984.0,2011.0,1999.65,2005.5,12
Palmawasi,2022-09-16,1983.0,2014.0,2000.8988764044943,2006.0,15
Palmawasi,2022-09-17,1983.0,2011.0,2001.469387755102,2006.0,14
Palmawasi,2022-09-18,2006.0,2009.0,2008.1,2009.0,3
Palmawasi,2022-09-19,1983.0,2014.0,2003.0104166666667,2007.0,18
Palmawasi,2022-09-20,1983.0,2014.0,2002.6037735849056,2006.0,16
Palmawasi,2022-09-21,1983.0,2019.0,2002.72,2006.5,17
Palmawasi,2022-09-22,1983.0,2019.0,2001.821052631579,2006.0,17
Palmawasi,2022-09-23,1983.0,2009.0,2001.2083333333333,2007.0,11
Palmawasi,2022-09-24,1983.0,2009.0,2000.975,2006.0,12
Palmawasi,2022-09-25,1983.0,2009.0,2001.0,2009.0,2
Palmawasi,2022-09-26,1983.0,2011.0,2002.7717391304348,2008.0,13
Palmawasi,2022-09-27,1983.0,2014.0,2001.8350515463917,2008.0,13
Palmawasi,2022-09-28,1984.0,2014.0,2002.6666666666667,2008.0,12
Palmawasi,2022-09-29,1984.0,2014.0,2002.2631578947369,2007.0,15
Palmawasi,2022-09-30,1984.0,2014.0,2002.7604166666667,2007.0,15
Palmawasi,2022-10-01,1983.0,2014.0,2003.17,2007.0,18
Palmawasi,2022-10-03,1983.0,2019.0,2002.909090909091,2007.0,17
Palmawasi,2022-10-04,1983.0,2011.0,2001.3838383838383,2007.0,15
Palmawasi,2022-10-05,1983.0,2009.0,2001.894117647059,2006.0,14
Palmawasi,2022-10-06,1983.0,2011.0,2001.494623655914,2006.0,14
Palmawasi,2022-10-07,1983.0,2014.0,2001.367816091954,2005.0,17
Palmawasi,2022-10-08,1983.0,2014.0,2000.3793103448277,2005.5,13
Palmawasi,2022-10-09,1984.0,2009.0,1992.0,1986.0,3
Palmawasi,2022-10-10,1983.0,2014.0,2001.7763157894738,2007.0,12
Palmawasi,2022-10-11,1983.0,2014.0,2002.1958762886597,2007.0,11
Palmawasi,2022-10-12,1983.0,2014.0,2000.3555555555556,2007.0,12
Palmawasi,2022-10-13,1983.0,2019.0,2002.1714285714286,2008.0,12
Palmawasi,2022-10-14,1983.0,2011.0,2001.578947368421,2007.0,13
Palmawasi,2022-10-17,1983.0,2012.0,2001.4736842105262,2007.0,13
Palmawasi,2022-10-18,1984.0,2012.0,2002.4516129032259,2007.0,14
Palmawasi,2022-10-19,1983.0,2012.0,2002.063829787234,2007.0,13
Palmawasi,2022-10-20,1983.0,2011.0,2001.1914893617022,2007.0,15
Palmawasi,2022-10-21,1983.0,2011.0,2000.8857142857144,2006.0,16
Palmawasi,2022-10-22,1983.0,2019.0,2001.9195402298851,2006.0,17
Palmawasi,2022-10-23,1983.0,2009.0,1998.6153846153845,2004.0,10
Palmawasi,2022-10-24,1983.0,2014.0,2000.7669902912621,2006.0,18
Palmawasi,2022-10-25,1983.0,2014.0,2001.2477876106195,2006.0,18
Palmawasi,2022-10-26,1983.0,2014.0,2001.2788461538462,2006.0,16
Palmawasi,2022-10-27,1983.0,2014.0,2001.1057692307693,2006.0,15
Palmawasi,2022-10-28,1983.0,2011.0,2001.1304347826087,2006.0,13
Palmawasi,2022-10-29,1983.0,2011.0,2001.32,2007.0,13
Palmawasi,2022-10-30,1983.0,2014.0,2004.516129032258,2008.0,6
Palmawasi,2022-10-31,1983.0,2014.0,2002.7714285714285,2007.0,15
Palmawasi,2022-11-01,1983.0,2012.0,2001.287234042553,2006.0,13
Palmawasi,2022-11-02,1984.0,2019.0,2003.3272727272727,2007.0,14
Palmawasi,2022-11-03,1984.0,2014.0,2002.6545454545455,2007.0,14
Palmawasi,2022-11-04,1983.0,2014.0,2001.2087912087911,2007.0,14
Palmawasi,2022-11-05,1984.0,2009.0,1997.8695652173913,2006.0,7
Palmawasi,2022-11-07,1983.0,2009.0,2001.2682926829268,2006.0,14
Palmawasi,2022-11-08,1983.0,2011.0,2001.3684210526317,2007.0,15
Palmawasi,2022-11-09,1983.0,2014.0,1999.6951219512196,2006.0,15
Palmawasi,2022-11-10,1983.0,2014.0,2000.4827586206898,2006.0,14
Palmawasi,2022-11-11,1983.0,2014.0,2000.5056179775281,2006.0,14
Palmawasi,2022-11-12,1983.0,2019.0,2001.7319587628865,2006.0,17
Palmawasi,2022-11-13,1983.0,2014.0,2000.8947368421052,2008.0,10
Palmawasi,2022-11-14,1983.0,2019.0,2000.8076923076924,2006.5,14
Palmawasi,2022-11-15,1983.0,2009.0,2000.578313253012,2004.0,13
Palmawasi,2022-11-16,1983.0,2014.0,2000.8048780487804,2006.0,12
Palmawasi,2022-11-17,1983.0,2014.0,2001.909090909091,2007.0,15
Palmawasi,2022-11-18,1983.0,2012.0,2001.2828282828282,2007.0,15
Palmawasi,2022-11-19,1983.0,2012.0,2000.9058823529413,2005.0,15
Palmawasi,2022-11-20,2000.0,2011.0,2007.7575757575758,2009.0,7
Palmawasi,2022-11-21,1983.0,2014.0,2001.5529411764705,2007.0,17
Palmawasi,2022-11-22,1983.0,2014.0,2000.8494623655913,2006.0,17
Palmawasi,2022-11-23,1983.0,2019.0,2001.4747474747476,2007.0,15
Palmawasi,2022-11-24,1983.0,2014.0,2000.97,2006.0,14
