PTANIO,PTNOMBREMES,"Date(PTDIA, 'DD/MM/YYYY')",PROPIOS,TERCEROS,TOTAL,PARTICIPACION CP,PLANTACION,FECHA
2023,Enero,2023-01-26 00:00:00,1073.58,199.01,1272.59,0.1563818669013586,Palmawasi,2023-01-26
2023,Enero,2023-01-27 00:00:00,975.07,168.12,1143.19,0.1470621681435282,Palmawasi,2023-01-27
2023,Enero,2023-01-28 00:00:00,1061.35,109.12,1170.47,0.09322750689893804,Palmawasi,2023-01-28
2023,Enero,2023-01-29 00:00:00,661.51,0.0,661.51,0.0,Palmawasi,2023-01-29
2023,Enero,2023-01-30 00:00:00,596.17,160.32,756.49,0.2119261325331465,Palmawasi,2023-01-30
2023,Enero,2023-01-31 00:00:00,905.3000000000002,136.52,1041.82,0.1310399109251118,Palmawasi,2023-01-31
2023,Febrero,2023-02-01 00:00:00,714.12,103.02,817.14,0.1260738673911447,Palmawasi,2023-02-01
2023,Febrero,2023-02-02 00:00:00,791.38,100.57,891.95,0.1127529570043164,Palmawasi,2023-02-02
2023,Febrero,2023-02-03 00:00:00,1091.21,104.17,1195.38,0.08714383710619217,Palmawasi,2023-02-03
2023,Febrero,2023-02-04 00:00:00,968.2,114.98,1083.18,0.1061504089809635,Palmawasi,2023-02-04
2023,Febrero,2023-02-06 00:00:00,981.79,75.44,1057.23,0.07135628009042498,Palmawasi,2023-02-06
2023,Febrero,2023-02-07 00:00:00,972.6,128.64,1101.24,0.1168137735643456,Palmawasi,2023-02-07
2023,Febrero,2023-02-08 00:00:00,1003.93,164.5,1168.43,0.1407872101880301,Palmawasi,2023-02-08
2023,Febrero,2023-02-09 00:00:00,828.21,153.75,981.96,0.1565746058902603,Palmawasi,2023-02-09
2023,Febrero,2023-02-10 00:00:00,1093.87,193.41,1287.28,0.1502470325026412,Palmawasi,2023-02-10
2023,Febrero,2023-02-11 00:00:00,865.98,123.7,989.68,0.1249898957238703,Palmawasi,2023-02-11
2023,Febrero,2023-02-12 00:00:00,431.38,0.0,431.38,0.0,Palmawasi,2023-02-12
2023,Febrero,2023-02-13 00:00:00,915.82,90.95,1006.77,0.09033840897126454,Palmawasi,2023-02-13
2023,Febrero,2023-02-14 00:00:00,780.74,146.33,927.07,0.1578413712017431,Palmawasi,2023-02-14
2023,Febrero,2023-02-15 00:00:00,808.9,100.97,909.87,0.1109718970841988,Palmawasi,2023-02-15
2023,Febrero,2023-02-16 00:00:00,734.11,153.35,887.46,0.1727965204065535,Palmawasi,2023-02-16
2023,Febrero,2023-02-17 00:00:00,837.01,96.88,933.89,0.1037381276167429,Palmawasi,2023-02-17
2023,Febrero,2023-02-18 00:00:00,667.46,119.27,786.73,0.1516022015176744,Palmawasi,2023-02-18
2023,Febrero,2023-02-19 00:00:00,520.47,0.0,520.47,0.0,Palmawasi,2023-02-19
2023,Febrero,2023-02-20 00:00:00,799.19,53.6,852.79,0.06285251937757244,Palmawasi,2023-02-20
2023,Febrero,2023-02-21 00:00:00,864.5,133.59,998.09,0.1338456451822982,Palmawasi,2023-02-21
2023,Febrero,2023-02-22 00:00:00,752.14,184.55,936.69,0.197023561690634,Palmawasi,2023-02-22
2023,Febrero,2023-02-23 00:00:00,809.2,150.4,959.6,0.1567319716548562,Palmawasi,2023-02-23
2023,Febrero,2023-02-24 00:00:00,898.68,156.73,1055.41,0.148501530211008,Palmawasi,2023-02-24
2023,Febrero,2023-02-25 00:00:00,835.56,126.94,962.5,0.1318857142857143,Palmawasi,2023-02-25
2023,Febrero,2023-02-26 00:00:00,552.7,0.0,552.7,0.0,Palmawasi,2023-02-26
2023,Febrero,2023-02-27 00:00:00,711.54,85.13,796.6700000000001,0.1068572934841277,Palmawasi,2023-02-27
2023,Febrero,2023-02-28 00:00:00,855.83,137.59,993.4200000000001,0.1385013388093656,Palmawasi,2023-02-28
2023,Marzo,2023-03-01 00:00:00,873.57,117.6,991.1700000000001,0.1186476588274464,Palmawasi,2023-03-01
2023,Marzo,2023-03-02 00:00:00,753.98,153.4,907.38,0.1690581674711808,Palmawasi,2023-03-02
2023,Marzo,2023-03-03 00:00:00,642.45,118.09,760.54,0.1552712546348647,Palmawasi,2023-03-03
2023,Marzo,2023-03-04 00:00:00,758.7,70.8,829.5,0.08535262206148282,Palmawasi,2023-03-04
2023,Marzo,2023-03-06 00:00:00,655.21,71.06,726.27,0.09784240020928855,Palmawasi,2023-03-06
2023,Marzo,2023-03-07 00:00:00,636.12,172.69,808.81,0.2135112078238399,Palmawasi,2023-03-07
2023,Marzo,2023-03-08 00:00:00,658.92,176.11,835.03,0.2109026023017137,Palmawasi,2023-03-08
2023,Marzo,2023-03-09 00:00:00,804.84,189.3,994.14,0.1904158368036695,Palmawasi,2023-03-09
2023,Marzo,2023-03-10 00:00:00,778.31,167.48,945.79,0.177079478531175,Palmawasi,2023-03-10
2023,Marzo,2023-03-11 00:00:00,859.78,89.31,949.09,0.09410066484738012,Palmawasi,2023-03-11
2023,Marzo,2023-03-13 00:00:00,568.62,133.43,702.0500000000002,0.1900576881988462,Palmawasi,2023-03-13
2023,Marzo,2023-03-14 00:00:00,742.04,102.42,844.46,0.1212846079151174,Palmawasi,2023-03-14
2023,Marzo,2023-03-15 00:00:00,796.11,94.27,890.38,0.1058761427705025,Palmawasi,2023-03-15
2023,Marzo,2023-03-16 00:00:00,742.46,91.8,834.26,0.1100376381463812,Palmawasi,2023-03-16
2023,Marzo,2023-03-17 00:00:00,613.0,101.83,714.83,0.1424534504707413,Palmawasi,2023-03-17
2023,Marzo,2023-03-18 00:00:00,629.27,96.52,725.79,0.1329861254632883,Palmawasi,2023-03-18
2023,Marzo,2023-03-19 00:00:00,0.0,18.3,18.3,1.0,Palmawasi,2023-03-19
2023,Marzo,2023-03-20 00:00:00,555.49,96.04,651.53,0.1474068730526606,Palmawasi,2023-03-20
2023,Marzo,2023-03-21 00:00:00,719.69,168.77,888.46,0.1899579046890124,Palmawasi,2023-03-21
2023,Marzo,2023-03-22 00:00:00,727.97,188.51,916.48,0.2056891585195531,Palmawasi,2023-03-22
2023,Marzo,2023-03-23 00:00:00,678.98,133.58,812.56,0.164394013980506,Palmawasi,2023-03-23
2023,Marzo,2023-03-24 00:00:00,828.09,159.08,987.1700000000001,0.1611475227164521,Palmawasi,2023-03-24
2023,Marzo,2023-03-25 00:00:00,583.6,146.82,730.42,0.201007639440322,Palmawasi,2023-03-25
2023,Marzo,2023-03-27 00:00:00,642.74,103.54,746.28,0.1387414911293348,Palmawasi,2023-03-27
2023,Marzo,2023-03-28 00:00:00,820.41,117.17,937.58,0.1249706691695642,Palmawasi,2023-03-28
2023,Marzo,2023-03-29 00:00:00,744.04,153.82,897.86,0.1713184683580959,Palmawasi,2023-03-29
2023,Marzo,2023-03-30 00:00:00,735.87,79.97,815.84,0.09802167091586586,Palmawasi,2023-03-30
2023,Marzo,2023-03-31 00:00:00,697.03,129.3,826.33,0.1564750160347561,Palmawasi,2023-03-31
2023,Abril,2023-04-01 00:00:00,807.1,85.44,892.54,0.09572680216012727,Palmawasi,2023-04-01
2023,Abril,2023-04-03 00:00:00,593.47,143.48,736.95,0.1946943483275663,Palmawasi,2023-04-03
2023,Abril,2023-04-04 00:00:00,700.69,197.58,898.27,0.2199561379095372,Palmawasi,2023-04-04
2023,Abril,2023-04-05 00:00:00,740.27,182.08,922.35,0.19740879275763,Palmawasi,2023-04-05
2023,Abril,2023-04-06 00:00:00,651.21,205.72,856.93,0.2400662831269765,Palmawasi,2023-04-06
2023,Abril,2023-04-08 00:00:00,14.45,106.09,120.54,0.8801227808196449,Palmawasi,2023-04-08
2023,Abril,2023-04-10 00:00:00,646.4,117.47,763.87,0.1537827117179625,Palmawasi,2023-04-10
2023,Abril,2023-04-11 00:00:00,784.4,140.27,924.6700000000001,0.1516973623022267,Palmawasi,2023-04-11
2023,Abril,2023-04-12 00:00:00,785.93,90.17,876.1,0.1029220408629152,Palmawasi,2023-04-12
2023,Abril,2023-04-13 00:00:00,644.95,123.27,768.22,0.1604618468667829,Palmawasi,2023-04-13
2023,Abril,2023-04-14 00:00:00,815.0,84.54,899.54,0.09398136825488583,Palmawasi,2023-04-14
2023,Abril,2023-04-15 00:00:00,724.38,85.71000000000001,810.09,0.1058030589193793,Palmawasi,2023-04-15
2023,Abril,2023-04-17 00:00:00,783.23,59.9,843.13,0.07104479736220987,Palmawasi,2023-04-17
2023,Abril,2023-04-18 00:00:00,683.06,125.75,808.81,0.1554753279509403,Palmawasi,2023-04-18
2023,Abril,2023-04-19 00:00:00,639.26,199.22,838.48,0.2375966033775403,Palmawasi,2023-04-19
2023,Abril,2023-04-20 00:00:00,653.6,180.66,834.26,0.2165511950710809,Palmawasi,2023-04-20
2023,Abril,2023-04-21 00:00:00,588.89,114.98,703.87,0.1633540284427522,Palmawasi,2023-04-21
2023,Abril,2023-04-22 00:00:00,640.33,101.81,742.14,0.1371843587463282,Palmawasi,2023-04-22
2023,Abril,2023-04-24 00:00:00,641.11,175.75,816.86,0.2151531474181622,Palmawasi,2023-04-24
2023,Abril,2023-04-25 00:00:00,676.28,111.08,787.36,0.1410790489737858,Palmawasi,2023-04-25
2023,Abril,2023-04-26 00:00:00,726.07,74.68,800.75,0.09326256634405244,Palmawasi,2023-04-26
2023,Abril,2023-04-27 00:00:00,749.76,89.21000000000001,838.97,0.1063327651763472,Palmawasi,2023-04-27
2023,Abril,2023-04-28 00:00:00,555.27,111.49,666.76,0.1672115903773472,Palmawasi,2023-04-28
2023,Abril,2023-04-29 00:00:00,570.1800000000001,81.2,651.38,0.1246584175135865,Palmawasi,2023-04-29
2023,Mayo,2023-05-01 00:00:00,0.0,22.96,22.96,1.0,Palmawasi,2023-05-01
2023,Mayo,2023-05-02 00:00:00,495.33,99.27,594.6,0.1669525731584258,Palmawasi,2023-05-02
2023,Mayo,2023-05-03 00:00:00,483.95,129.22,613.17,0.2107409038276498,Palmawasi,2023-05-03
2023,Mayo,2023-05-04 00:00:00,641.73,136.62,778.35,0.1755251493544036,Palmawasi,2023-05-04
2023,Mayo,2023-05-05 00:00:00,523.08,126.39,649.47,0.1946048316319461,Palmawasi,2023-05-05
2023,Mayo,2023-05-06 00:00:00,554.85,102.21,657.06,0.1555565701762396,Palmawasi,2023-05-06
2023,Mayo,2023-05-08 00:00:00,524.37,109.52,633.89,0.1727744561359226,Palmawasi,2023-05-08
2023,Mayo,2023-05-09 00:00:00,654.02,97.62,751.64,0.1298760044702251,Palmawasi,2023-05-09
2023,Mayo,2023-05-10 00:00:00,672.67,143.9,816.57,0.1762249409113732,Palmawasi,2023-05-10
2023,Mayo,2023-05-11 00:00:00,610.64,162.76,773.4,0.2104473752262736,Palmawasi,2023-05-11
2023,Mayo,2023-05-12 00:00:00,632.59,109.05,741.64,0.1470389946604822,Palmawasi,2023-05-12
2023,Mayo,2023-05-13 00:00:00,612.12,142.59,754.71,0.1889334976348531,Palmawasi,2023-05-13
2023,Mayo,2023-05-15 00:00:00,529.24,88.88,618.12,0.1437908496732026,Palmawasi,2023-05-15
2023,Mayo,2023-05-16 00:00:00,528.22,154.81,683.03,0.2266518308127022,Palmawasi,2023-05-16
2023,Mayo,2023-05-17 00:00:00,592.16,163.56,755.72,0.2164293653734187,Palmawasi,2023-05-17
2023,Mayo,2023-05-18 00:00:00,545.89,152.85,698.74,0.2187508944671838,Palmawasi,2023-05-18
2023,Mayo,2023-05-19 00:00:00,461.81,129.63,591.44,0.2191769241174084,Palmawasi,2023-05-19
2023,Mayo,2023-05-20 00:00:00,532.89,76.25,609.14,0.1251764783136881,Palmawasi,2023-05-20
2023,Mayo,2023-05-22 00:00:00,460.21,75.07000000000001,535.28,0.1402443580929607,Palmawasi,2023-05-22
2023,Mayo,2023-05-23 00:00:00,528.46,82.49,610.95,0.1350192323430723,Palmawasi,2023-05-23
2023,Mayo,2023-05-24 00:00:00,569.46,86.10000000000001,655.56,0.1313380926231009,Palmawasi,2023-05-24
2023,Mayo,2023-05-25 00:00:00,528.32,155.44,683.76,0.2273312273312273,Palmawasi,2023-05-25
2023,Mayo,2023-05-26 00:00:00,516.53,77.93,594.46,0.1310937657706154,Palmawasi,2023-05-26
2023,Mayo,2023-05-27 00:00:00,574.99,133.39,708.38,0.1883028882803015,Palmawasi,2023-05-27
2023,Mayo,2023-05-29 00:00:00,524.75,67.31,592.06,0.1136878019119684,Palmawasi,2023-05-29
2023,Mayo,2023-05-30 00:00:00,706.49,129.56,836.0500000000002,0.1549668082052509,Palmawasi,2023-05-30
2023,Mayo,2023-05-31 00:00:00,562.71,247.59,810.3000000000002,0.3055534987041836,Palmawasi,2023-05-31
2023,Junio,2023-06-01 00:00:00,549.29,147.53,696.82,0.2117189518096496,Palmawasi,2023-06-01
2023,Junio,2023-06-02 00:00:00,529.77,170.8,700.57,0.2438014759410194,Palmawasi,2023-06-02
2023,Junio,2023-06-03 00:00:00,0.0,159.72,159.72,1.0,Palmawasi,2023-06-03
2023,Junio,2023-06-05 00:00:00,582.1,98.65,680.75,0.1449136981270657,Palmawasi,2023-06-05
2023,Junio,2023-06-06 00:00:00,571.35,140.36,711.71,0.1972151578592404,Palmawasi,2023-06-06
2023,Junio,2023-06-07 00:00:00,645.8000000000002,97.76,743.56,0.1314756038517403,Palmawasi,2023-06-07
2023,Junio,2023-06-08 00:00:00,642.16,119.38,761.54,0.1567612994721223,Palmawasi,2023-06-08
2023,Junio,2023-06-09 00:00:00,683.18,119.44,802.62,0.148812638608557,Palmawasi,2023-06-09
2023,Junio,2023-06-10 00:00:00,678.44,118.78,797.22,0.1489927498055744,Palmawasi,2023-06-10
2023,Junio,2023-06-12 00:00:00,474.35,64.91,539.26,0.1203686533397619,Palmawasi,2023-06-12
2023,Junio,2023-06-13 00:00:00,634.72,206.89,841.61,0.2458264516818954,Palmawasi,2023-06-13
2023,Junio,2023-06-14 00:00:00,612.22,138.58,750.8000000000002,0.1845764517847629,Palmawasi,2023-06-14
2023,Junio,2023-06-15 00:00:00,649.67,141.13,790.8000000000002,0.1784648457258473,Palmawasi,2023-06-15
2023,Junio,2023-06-16 00:00:00,681.97,167.09,849.06,0.196794101712482,Palmawasi,2023-06-16
2023,Junio,2023-06-17 00:00:00,757.34,176.66,934.0,0.1891434689507495,Palmawasi,2023-06-17
2023,Junio,2023-06-19 00:00:00,524.88,131.5,656.38,0.2003412657302172,Palmawasi,2023-06-19
2023,Junio,2023-06-20 00:00:00,699.45,115.49,814.94,0.1417159545488011,Palmawasi,2023-06-20
2023,Junio,2023-06-21 00:00:00,799.98,144.7,944.68,0.1531735614176229,Palmawasi,2023-06-21
2023,Junio,2023-06-22 00:00:00,657.92,155.61,813.53,0.1912775189605792,Palmawasi,2023-06-22
2023,Junio,2023-06-23 00:00:00,694.7,231.95,926.65,0.2503102573787298,Palmawasi,2023-06-23
2023,Junio,2023-06-24 00:00:00,510.26,50.7,560.96,0.09038077581289218,Palmawasi,2023-06-24
2023,Junio,2023-06-26 00:00:00,668.54,83.05,751.59,0.1104990752937107,Palmawasi,2023-06-26
2023,Junio,2023-06-27 00:00:00,698.87,181.01,879.88,0.2057212347138246,Palmawasi,2023-06-27
2023,Junio,2023-06-28 00:00:00,549.49,195.36,744.85,0.2622809961737262,Palmawasi,2023-06-28
2023,Junio,2023-06-29 00:00:00,767.53,212.99,980.52,0.2172214743197487,Palmawasi,2023-06-29
2023,Junio,2023-06-30 00:00:00,592.11,175.07,767.18,0.2281993795458693,Palmawasi,2023-06-30
2023,Julio,2023-07-01 00:00:00,679.62,172.67,852.29,0.2025953607340225,Palmawasi,2023-07-01
2023,Julio,2023-07-03 00:00:00,532.67,146.87,679.54,0.216131500721076,Palmawasi,2023-07-03
2023,Julio,2023-07-04 00:00:00,582.02,105.38,687.4,0.1533022985161478,Palmawasi,2023-07-04
2023,Julio,2023-07-05 00:00:00,637.64,117.29,754.93,0.1553653981163816,Palmawasi,2023-07-05
2023,Julio,2023-07-06 00:00:00,633.67,141.52,775.19,0.1825616945523033,Palmawasi,2023-07-06
2023,Julio,2023-07-07 00:00:00,611.99,140.61,752.6,0.1868323146425724,Palmawasi,2023-07-07
2023,Julio,2023-07-08 00:00:00,638.1,89.27,727.37,0.1227298348845842,Palmawasi,2023-07-08
2023,Julio,2023-07-10 00:00:00,537.59,122.03,659.62,0.1850004548073133,Palmawasi,2023-07-10
2023,Julio,2023-07-11 00:00:00,592.19,154.51,746.7,0.2069237980447302,Palmawasi,2023-07-11
2023,Julio,2023-07-12 00:00:00,567.13,176.86,743.99,0.2377182489011949,Palmawasi,2023-07-12
2023,Julio,2023-07-13 00:00:00,532.64,156.16,688.8000000000002,0.2267131242740999,Palmawasi,2023-07-13
2023,Julio,2023-07-14 00:00:00,566.5600000000001,145.88,712.44,0.2047611026893493,Palmawasi,2023-07-14
2023,Julio,2023-07-15 00:00:00,483.48,137.64,621.12,0.2215996908809892,Palmawasi,2023-07-15
2023,Julio,2023-07-17 00:00:00,550.01,125.8,675.81,0.1861469939775972,Palmawasi,2023-07-17
2023,Julio,2023-07-18 00:00:00,550.99,138.41,689.4,0.2007687844502466,Palmawasi,2023-07-18
2023,Julio,2023-07-19 00:00:00,638.54,151.18,789.72,0.1914349389657094,Palmawasi,2023-07-19
2023,Julio,2023-07-20 00:00:00,608.96,122.73,731.69,0.1677349697276169,Palmawasi,2023-07-20
2023,Julio,2023-07-21 00:00:00,677.53,159.15,836.68,0.1902160921738299,Palmawasi,2023-07-21
2023,Julio,2023-07-22 00:00:00,622.62,84.41,707.03,0.1193867304074792,Palmawasi,2023-07-22
2023,Julio,2023-07-24 00:00:00,503.5,77.02,580.52,0.1326741542065734,Palmawasi,2023-07-24
2023,Julio,2023-07-25 00:00:00,638.27,126.02,764.29,0.1648850567193081,Palmawasi,2023-07-25
2023,Julio,2023-07-26 00:00:00,633.62,274.83,908.45,0.3025262810281248,Palmawasi,2023-07-26
2023,Julio,2023-07-27 00:00:00,703.77,230.86,934.63,0.2470068369301221,Palmawasi,2023-07-27
2023,Julio,2023-07-28 00:00:00,43.82,176.08,219.9,0.8007276034561164,Palmawasi,2023-07-28
2023,Julio,2023-07-29 00:00:00,0.0,56.73,56.73,1.0,Palmawasi,2023-07-29
2023,Julio,2023-07-31 00:00:00,597.5,198.51,796.01,0.2493812891797842,Palmawasi,2023-07-31
2023,Agosto,2023-08-01 00:00:00,624.84,180.25,805.09,0.2238880125203394,Palmawasi,2023-08-01
2023,Agosto,2023-08-02 00:00:00,791.4200000000001,139.21,930.63,0.1495868390230274,Palmawasi,2023-08-02
2023,Agosto,2023-08-03 00:00:00,751.03,145.71,896.74,0.1624885697080536,Palmawasi,2023-08-03
2023,Agosto,2023-08-04 00:00:00,773.84,209.29,983.13,0.2128813076602281,Palmawasi,2023-08-04
2023,Agosto,2023-08-05 00:00:00,658.6,134.59,793.19,0.1696819173211967,Palmawasi,2023-08-05
2023,Agosto,2023-08-06 00:00:00,217.6,0.0,217.6,0.0,Palmawasi,2023-08-06
2023,Agosto,2023-08-07 00:00:00,563.83,75.33,639.16,0.1178578133800613,Palmawasi,2023-08-07
2023,Agosto,2023-08-08 00:00:00,717.7,140.74,858.44,0.1639485578491217,Palmawasi,2023-08-08
2023,Agosto,2023-08-09 00:00:00,767.71,215.99,983.7,0.2195689742807767,Palmawasi,2023-08-09
2023,Agosto,2023-08-10 00:00:00,842.46,167.98,1010.44,0.1662444083765488,Palmawasi,2023-08-10
2023,Agosto,2023-08-11 00:00:00,791.5500000000002,207.43,998.98,0.2076417946305231,Palmawasi,2023-08-11
2023,Agosto,2023-08-12 00:00:00,721.3000000000002,155.65,876.95,0.1774901647756429,Palmawasi,2023-08-12
2023,Agosto,2023-08-13 00:00:00,288.5,0.0,288.5,0.0,Palmawasi,2023-08-13
2023,Agosto,2023-08-14 00:00:00,757.67,138.74,896.41,0.1547729275666269,Palmawasi,2023-08-14
2023,Agosto,2023-08-15 00:00:00,848.29,125.19,973.48,0.128600484858446,Palmawasi,2023-08-15
2023,Agosto,2023-08-16 00:00:00,751.48,219.42,970.9,0.2259964980945515,Palmawasi,2023-08-16
2023,Agosto,2023-08-17 00:00:00,862.0500000000002,194.32,1056.37,0.1839506990921742,Palmawasi,2023-08-17
2023,Agosto,2023-08-18 00:00:00,868.4,208.85,1077.25,0.1938732884660014,Palmawasi,2023-08-18
2023,Agosto,2023-08-19 00:00:00,876.5,213.81,1090.31,0.1961001916886023,Palmawasi,2023-08-19
2023,Agosto,2023-08-20 00:00:00,411.32,0.0,411.32,0.0,Palmawasi,2023-08-20
2023,Agosto,2023-08-21 00:00:00,698.52,171.54,870.06,0.1971588166333356,Palmawasi,2023-08-21
2023,Agosto,2023-08-22 00:00:00,721.5500000000002,156.9,878.45,0.1786100517957767,Palmawasi,2023-08-22
2023,Agosto,2023-08-23 00:00:00,753.44,260.12,1013.56,0.2566399621137377,Palmawasi,2023-08-23
2023,Agosto,2023-08-24 00:00:00,778.45,215.38,993.83,0.2167171447833131,Palmawasi,2023-08-24
2023,Agosto,2023-08-25 00:00:00,978.2,247.98,1226.18,0.2022378443621654,Palmawasi,2023-08-25
2023,Agosto,2023-08-26 00:00:00,785.13,146.59,931.72,0.1573326750525909,Palmawasi,2023-08-26
2023,Agosto,2023-08-27 00:00:00,503.54,28.0,531.54,0.05267712683899613,Palmawasi,2023-08-27
2023,Agosto,2023-08-28 00:00:00,791.98,204.45,996.43,0.2051825015304637,Palmawasi,2023-08-28
2023,Agosto,2023-08-29 00:00:00,726.23,150.55,876.78,0.171707840051096,Palmawasi,2023-08-29
2023,Agosto,2023-08-30 00:00:00,852.64,147.27,999.91,0.1472832554929944,Palmawasi,2023-08-30
2023,Agosto,2023-08-31 00:00:00,750.35,273.66,1024.01,0.267243483950352,Palmawasi,2023-08-31
2023,Setiembre,2023-09-01 00:00:00,888.87,152.27,1041.14,0.1462531455904105,Palmawasi,2023-09-01
2023,Setiembre,2023-09-02 00:00:00,668.66,145.88,814.54,0.1790949492965355,Palmawasi,2023-09-02
2023,Setiembre,2023-09-04 00:00:00,697.14,110.4,807.54,0.1367114941674716,Palmawasi,2023-09-04
2023,Setiembre,2023-09-05 00:00:00,924.8000000000002,160.17,1084.97,0.1476262016461285,Palmawasi,2023-09-05
2023,Setiembre,2023-09-06 00:00:00,947.97,208.14,1156.11,0.180034771777772,Palmawasi,2023-09-06
2023,Setiembre,2023-09-07 00:00:00,957.88,199.52,1157.4,0.1723863832728529,Palmawasi,2023-09-07
2023,Setiembre,2023-09-08 00:00:00,1120.53,231.97,1352.5,0.1715120147874307,Palmawasi,2023-09-08
2023,Setiembre,2023-09-09 00:00:00,984.7900000000001,179.72,1164.51,0.1543310061742707,Palmawasi,2023-09-09
2023,Setiembre,2023-09-11 00:00:00,979.04,215.4,1194.44,0.1803355547369478,Palmawasi,2023-09-11
2023,Setiembre,2023-09-12 00:00:00,1089.77,131.92,1221.69,0.1079815665185112,Palmawasi,2023-09-12
2023,Setiembre,2023-09-13 00:00:00,1056.63,188.42,1245.05,0.1513352877394482,Palmawasi,2023-09-13
2023,Setiembre,2023-09-14 00:00:00,938.85,152.9,1091.75,0.1400503778337532,Palmawasi,2023-09-14
2023,Setiembre,2023-09-15 00:00:00,1063.38,166.8,1230.18,0.1355899136711701,Palmawasi,2023-09-15
2023,Setiembre,2023-09-16 00:00:00,909.3000000000002,254.01,1163.31,0.2183510844057044,Palmawasi,2023-09-16
2023,Setiembre,2023-09-17 00:00:00,0.0,11.06,11.06,1.0,Palmawasi,2023-09-17
2023,Setiembre,2023-09-18 00:00:00,890.9200000000001,245.17,1136.09,0.215801565016856,Palmawasi,2023-09-18
2023,Setiembre,2023-09-19 00:00:00,1080.06,231.07,1311.13,0.1762372914966479,Palmawasi,2023-09-19
2023,Setiembre,2023-09-20 00:00:00,1027.49,223.93,1251.42,0.1789407233382877,Palmawasi,2023-09-20
2023,Setiembre,2023-09-21 00:00:00,1113.73,293.07,1406.8,0.2083238555587148,Palmawasi,2023-09-21
2023,Setiembre,2023-09-22 00:00:00,1147.8,245.13,1392.93,0.1759815640412655,Palmawasi,2023-09-22
2023,Setiembre,2023-09-23 00:00:00,1016.68,257.16,1273.84,0.2018777868492118,Palmawasi,2023-09-23
2023,Setiembre,2023-09-24 00:00:00,643.31,0.0,643.31,0.0,Palmawasi,2023-09-24
2023,Setiembre,2023-09-25 00:00:00,929.9200000000001,152.85,1082.77,0.1411657138635167,Palmawasi,2023-09-25
2023,Setiembre,2023-09-26 00:00:00,1047.14,154.39,1201.53,0.1284945028422095,Palmawasi,2023-09-26
2023,Setiembre,2023-09-27 00:00:00,988.5400000000001,192.81,1181.35,0.1632115799720659,Palmawasi,2023-09-27
2023,Setiembre,2023-09-28 00:00:00,941.24,215.55,1156.79,0.1863345983281322,Palmawasi,2023-09-28
2023,Setiembre,2023-09-29 00:00:00,1021.08,256.89,1277.97,0.2010141083124017,Palmawasi,2023-09-29
2023,Setiembre,2023-09-30 00:00:00,547.12,221.91,769.03,0.2885583137198809,Palmawasi,2023-09-30
2023,Octubre,2023-10-02 00:00:00,819.88,104.27,924.15,0.1128280041118866,Palmawasi,2023-10-02
2023,Octubre,2023-10-03 00:00:00,1089.33,163.17,1252.5,0.1302754491017964,Palmawasi,2023-10-03
2023,Octubre,2023-10-04 00:00:00,986.2,215.78,1201.98,0.1795204579111133,Palmawasi,2023-10-04
2023,Octubre,2023-10-05 00:00:00,937.9,186.95,1124.85,0.1661999377694804,Palmawasi,2023-10-05
2023,Octubre,2023-10-06 00:00:00,1057.05,188.83,1245.88,0.1515635534722445,Palmawasi,2023-10-06
2023,Octubre,2023-10-07 00:00:00,988.5500000000002,101.27,1089.82,0.09292360206272596,Palmawasi,2023-10-07
2023,Octubre,2023-10-08 00:00:00,239.4,0.0,239.4,0.0,Palmawasi,2023-10-08
2023,Octubre,2023-10-09 00:00:00,1057.14,119.17,1176.31,0.1013083285868521,Palmawasi,2023-10-09
2023,Octubre,2023-10-10 00:00:00,978.88,176.78,1155.66,0.1529688662755482,Palmawasi,2023-10-10
2023,Octubre,2023-10-11 00:00:00,1028.16,211.5,1239.66,0.1706112966458545,Palmawasi,2023-10-11
2023,Octubre,2023-10-12 00:00:00,775.8000000000002,279.66,1055.46,0.2649650389403672,Palmawasi,2023-10-12
2023,Octubre,2023-10-13 00:00:00,1155.74,264.63,1420.37,0.18631060920746,Palmawasi,2023-10-13
2023,Octubre,2023-10-14 00:00:00,950.08,274.62,1224.7,0.224234506409733,Palmawasi,2023-10-14
2023,Octubre,2023-10-15 00:00:00,137.37,0.0,137.37,0.0,Palmawasi,2023-10-15
2023,Octubre,2023-10-16 00:00:00,791.08,125.18,916.26,0.1366206098705608,Palmawasi,2023-10-16
2023,Octubre,2023-10-17 00:00:00,1020.08,186.61,1206.69,0.1546461808749555,Palmawasi,2023-10-17
2023,Octubre,2023-10-18 00:00:00,933.19,268.64,1201.83,0.223525789837165,Palmawasi,2023-10-18
2023,Octubre,2023-10-19 00:00:00,1032.75,232.89,1265.64,0.1840096709964919,Palmawasi,2023-10-19
2023,Octubre,2023-10-20 00:00:00,898.96,233.24,1132.2,0.206006006006006,Palmawasi,2023-10-20
2023,Octubre,2023-10-21 00:00:00,1010.41,162.58,1172.99,0.1386030571445622,Palmawasi,2023-10-21
2023,Octubre,2023-10-22 00:00:00,324.12,0.0,324.12,0.0,Palmawasi,2023-10-22
2023,Octubre,2023-10-23 00:00:00,800.13,181.32,981.45,0.1847470579244995,Palmawasi,2023-10-23
2023,Octubre,2023-10-24 00:00:00,872.96,153.87,1026.83,0.1498495369243205,Palmawasi,2023-10-24
2023,Octubre,2023-10-25 00:00:00,1055.3,119.05,1174.35,0.1013752288500021,Palmawasi,2023-10-25
